time_s,acc_m_s2
1.689999999999963975e+01,-2.346427522813333832e-01
1.690499999999963876e+01,-2.361443473094060608e-01
1.690999999999964132e+01,-2.422417311603405066e-01
1.691499999999964032e+01,-2.474997642035791368e-01
1.691999999999963933e+01,-2.478154421445631916e-01
1.692499999999963833e+01,-2.346592350117327752e-01
1.692999999999963734e+01,-2.009576061590270524e-01
1.693499999999963990e+01,-1.469556237688839639e-01
1.693999999999963890e+01,-7.085814133114040625e-02
1.694499999999963791e+01,3.926207134461775355e-02
1.694999999999964047e+01,1.888395556833058209e-01
1.695499999999963947e+01,3.547918013753401656e-01
1.695999999999963848e+01,5.013236435166382732e-01
1.696499999999963748e+01,6.112753078717685362e-01
1.696999999999963649e+01,6.857132676293007378e-01
1.697499999999963904e+01,7.307173515908056416e-01
1.697999999999963805e+01,7.640778035223549924e-01
1.698499999999963705e+01,8.162501556650215706e-01
1.698999999999963961e+01,9.030766588288796637e-01
1.699499999999963862e+01,1.003335526282004064e+00
1.699999999999963762e+01,1.069418806536471145e+00
1.700499999999963663e+01,1.062102253189357803e+00
1.700999999999963563e+01,9.851221998917429890e-01
1.701499999999963819e+01,8.873615607002056649e-01
1.701999999999963720e+01,8.140246771898266287e-01
1.702499999999963620e+01,7.535771637646873078e-01
1.702999999999963876e+01,6.467634165323703499e-01
1.703499999999963777e+01,4.512783319259598414e-01
1.703999999999963677e+01,1.873190978875404478e-01
1.704499999999963578e+01,-7.968602313890173205e-02
1.704999999999963478e+01,-2.886256952659796982e-01
1.705499999999963734e+01,-4.203986433024052838e-01
1.705999999999963634e+01,-5.012417355634892768e-01
1.706499999999963535e+01,-5.627994625341413704e-01
1.706999999999963791e+01,-6.065586104197699946e-01
1.707499999999963691e+01,-6.193315885652828090e-01
1.707999999999963592e+01,-6.071603721010859767e-01
1.708499999999963492e+01,-5.934792260655850082e-01
1.708999999999963393e+01,-5.934126525531840946e-01
1.709499999999963649e+01,-6.012665183067863461e-01
1.709999999999963549e+01,-5.929437268122936810e-01
1.710499999999963450e+01,-5.348108028296071348e-01
1.710999999999963705e+01,-4.104420979401267044e-01
1.711499999999963606e+01,-2.480874326647509731e-01
1.711999999999963507e+01,-9.897076454587769301e-02
1.712499999999963407e+01,2.892729387419656212e-02
1.712999999999963308e+01,1.916024002837763140e-01
1.713499999999963563e+01,4.397973195252670719e-01
1.713999999999963464e+01,7.518512799861756246e-01
1.714499999999963364e+01,1.054237550361609710e+00
1.714999999999963620e+01,1.285366740192177781e+00
1.715499999999963521e+01,1.423776995953990543e+00
1.715999999999963421e+01,1.472964388373158684e+00
1.716499999999963322e+01,1.445199978595794299e+00
1.716999999999963222e+01,1.364925861083010616e+00
1.717499999999963478e+01,1.267771556615921336e+00
1.717999999999963379e+01,1.173998584760643116e+00
1.718499999999963279e+01,1.066327628218291634e+00
1.718999999999963535e+01,9.140144469739847066e-01
1.719499999999963435e+01,7.194151867578406634e-01
1.719999999999963336e+01,5.153384854784796021e-01
1.720499999999963237e+01,3.137905266655222070e-01
1.720999999999963137e+01,8.956505227214042741e-02
1.721499999999963393e+01,-1.757555226726926767e-01
1.721999999999963293e+01,-4.653206177992029735e-01
1.722499999999963194e+01,-7.508418430298152701e-01
1.722999999999963450e+01,-1.022861861236403325e+00
1.723499999999963350e+01,-1.286020198532839665e+00
1.723999999999963251e+01,-1.528279584308996020e+00
1.724499999999963151e+01,-1.724117231273742723e+00
1.724999999999963052e+01,-1.872023895990949427e+00
1.725499999999963308e+01,-1.994006681724483476e+00
1.725999999999963208e+01,-2.094134367558213139e+00
1.726499999999963109e+01,-2.146067272256003466e+00
1.726999999999963364e+01,-2.121310212911720061e+00
1.727499999999963265e+01,-2.012353256954226843e+00
1.727999999999963165e+01,-1.839018586027386881e+00
1.728499999999963066e+01,-1.639855160615061314e+00
1.728999999999962967e+01,-1.444907614321110811e+00
1.729499999999963222e+01,-1.253216856774395538e+00
1.729999999999963123e+01,-1.046974992238773217e+00
1.730499999999963023e+01,-8.222739726216016232e-01
1.730999999999963279e+01,-5.923293375282369100e-01
1.731499999999963180e+01,-3.690858808570344207e-01
1.731999999999963080e+01,-1.638663606968479847e-01
1.732499999999962981e+01,4.752765347994198503e-03
1.732999999999962881e+01,1.311670409335652931e-01
1.733499999999963137e+01,2.358145592625894293e-01
1.733999999999963038e+01,3.352310140766918134e-01
1.734499999999962938e+01,4.138912035625239572e-01
1.734999999999963194e+01,4.414563926827381191e-01
1.735499999999963094e+01,4.062942274079879845e-01
1.735999999999962995e+01,3.165346167224280527e-01
1.736499999999962895e+01,1.890038106972140863e-01
1.736999999999962796e+01,5.415164390985287290e-02
1.737499999999963052e+01,-5.829034694804768185e-02
1.737999999999962952e+01,-1.503947287062786242e-01
1.738499999999962853e+01,-2.481152811145299064e-01
1.738999999999963109e+01,-3.634681904831402743e-01
1.739499999999963009e+01,-4.830604168394476150e-01
1.739999999999962910e+01,-5.817945853692886304e-01
1.740499999999962810e+01,-6.429328039179986742e-01
1.740999999999962711e+01,-6.684681760304123088e-01
1.741499999999962967e+01,-6.682735465928630880e-01
1.741999999999962867e+01,-6.508809953036832630e-01
1.742499999999962768e+01,-6.312287959737037379e-01
1.742999999999963023e+01,-6.343100787252551331e-01
1.743499999999962924e+01,-6.736367401266663002e-01
1.743999999999962824e+01,-7.232934326872648700e-01
1.744499999999962725e+01,-7.292035424438781943e-01
1.744999999999962625e+01,-6.558901400893317746e-01
1.745499999999962881e+01,-5.093014491799502386e-01
1.745999999999962782e+01,-3.171604769985574279e-01
1.746499999999962682e+01,-1.138514959069756166e-01
1.746999999999962938e+01,6.954163998382370537e-02
1.747499999999962839e+01,2.239009330579702362e-01
1.747999999999962739e+01,3.618126988391947019e-01
1.748499999999962640e+01,4.924210598613290579e-01
1.748999999999962540e+01,6.066329960460561388e-01
1.749499999999962796e+01,6.840305717620600578e-01
1.749999999999962697e+01,7.069592672815258050e-01
1.750499999999962597e+01,6.762730456876397955e-01
1.750999999999962853e+01,6.180917231235891762e-01
1.751499999999962753e+01,5.698131554985624847e-01
1.751999999999962654e+01,5.505277522357490128e-01
1.752499999999962554e+01,5.451162087653396160e-01
1.752999999999962455e+01,5.245651587975255215e-01
1.753499999999962711e+01,4.764138805775000041e-01
1.753999999999962611e+01,4.107472387669566238e-01
1.754499999999962512e+01,3.418546011485902314e-01
1.754999999999962768e+01,2.703816375595970434e-01
1.755499999999962668e+01,1.828856863806740674e-01
1.755999999999962569e+01,6.666388005521947657e-02
1.756499999999962469e+01,-7.123076028236734192e-02
1.756999999999962370e+01,-2.001828736091860739e-01
1.757499999999962625e+01,-2.857850634803352219e-01
1.757999999999962526e+01,-3.097523602504123064e-01
1.758499999999962427e+01,-2.735571343492135821e-01
1.758999999999962682e+01,-1.939313939390342745e-01
1.759499999999962583e+01,-9.420501226891869750e-02
1.759999999999962483e+01,8.283942702855158491e-03
1.760499999999962384e+01,1.107090247924502890e-01
1.760999999999962284e+01,2.185720323726207670e-01
1.761499999999962540e+01,3.308090017788117843e-01
1.761999999999962441e+01,4.381767731212346528e-01
1.762499999999962341e+01,5.321205152736017130e-01
1.762999999999962597e+01,6.086287199881263987e-01
1.763499999999962498e+01,6.673006875470233190e-01
1.763999999999962398e+01,7.122089235635080673e-01
1.764499999999962299e+01,7.518489289337972892e-01
1.764999999999962199e+01,7.882652921176088734e-01
1.765499999999962455e+01,8.008471806781617408e-01
1.765999999999962355e+01,7.522432222296759896e-01
1.766499999999962256e+01,6.281743459743723834e-01
1.766999999999962512e+01,4.684999750379734706e-01
1.767499999999962412e+01,3.367205217677021745e-01
1.767999999999962313e+01,2.600216870952830051e-01
1.768499999999962213e+01,2.129525664764414516e-01
1.768999999999962114e+01,1.503909980654039580e-01
1.769499999999962370e+01,4.847320516719816341e-02
1.769999999999962270e+01,-7.968837972854721230e-02
1.770499999999962171e+01,-2.032692001411024185e-01
1.770999999999962427e+01,-3.049063468846364700e-01
1.771499999999962327e+01,-3.909050251887174476e-01
1.771999999999962228e+01,-4.768147573586123400e-01
1.772499999999962128e+01,-5.624033219210868850e-01
1.772999999999962029e+01,-6.217650799689058427e-01
1.773499999999962284e+01,-6.209160665908329824e-01
1.773999999999962185e+01,-5.424253536766309169e-01
1.774499999999962085e+01,-3.939131005410608788e-01
1.774999999999962341e+01,-2.076966319253835680e-01
1.775499999999962242e+01,-2.812289399285806263e-02
1.775999999999962142e+01,1.197006375952573143e-01
1.776499999999962043e+01,2.486694133907054738e-01
1.776999999999961943e+01,3.874520959382303786e-01
1.777499999999962199e+01,5.440404185235769852e-01
1.777999999999962100e+01,7.003701395819916797e-01
1.778499999999962000e+01,8.362139647582212953e-01
1.778999999999962256e+01,9.408249824515146909e-01
1.779499999999962156e+01,1.001346772579620792e+00
1.779999999999962057e+01,1.000947789482790062e+00
1.780499999999961958e+01,9.400958103672745203e-01
1.780999999999961858e+01,8.461503100028269220e-01
1.781499999999962114e+01,7.507557788767004192e-01
1.781999999999962014e+01,6.624353726381501106e-01
1.782499999999961915e+01,5.730912500509321994e-01
1.782999999999962171e+01,4.831850101318034274e-01
1.783499999999962071e+01,4.041546391095221513e-01
1.783999999999961972e+01,3.457385327013474674e-01
1.784499999999961872e+01,3.080276966205396372e-01
1.784999999999961773e+01,2.741217425243601125e-01
1.785499999999962029e+01,2.135994614490713817e-01
1.785999999999961929e+01,1.039379203409370317e-01
1.786499999999961830e+01,-4.566601810242831155e-02
1.786999999999962085e+01,-1.965156758258088665e-01
1.787499999999961986e+01,-3.041015418263878223e-01
1.787999999999961886e+01,-3.392876568802472015e-01
1.788499999999961787e+01,-3.034866689186180300e-01
1.788999999999961688e+01,-2.301818153012302470e-01
1.789499999999961943e+01,-1.592710592858125052e-01
1.789999999999961844e+01,-1.077686444215926048e-01
1.790499999999961744e+01,-7.014411043979713878e-02
1.790999999999962000e+01,-4.192883171370166001e-02
1.791499999999961901e+01,-2.785587018473059673e-02
1.791999999999961801e+01,-2.809763656525730152e-02
1.792499999999961702e+01,-2.820259050145403762e-02
1.792999999999961602e+01,-1.142143470459197445e-02
1.793499999999961858e+01,2.081250066925879882e-02
1.793999999999961759e+01,5.007398146222928614e-02
1.794499999999961659e+01,6.356871271985160832e-02
1.794999999999961915e+01,6.563632339475890254e-02
1.795499999999961815e+01,6.246963451003549606e-02
1.795999999999961716e+01,4.660823707946673555e-02
1.796499999999961616e+01,3.427248406389072060e-03
1.796999999999961517e+01,-7.030882973575995620e-02
1.797499999999961773e+01,-1.614267145940417036e-01
1.797999999999961673e+01,-2.533475386500664839e-01
1.798499999999961574e+01,-3.374669766124934189e-01
1.798999999999961830e+01,-4.094635320245306187e-01
1.799499999999961730e+01,-4.575807967318851754e-01
1.799999999999961631e+01,-4.617398509912629123e-01
1.800499999999961531e+01,-4.098381119033687181e-01
1.800999999999961432e+01,-3.101826946154062625e-01
1.801499999999961688e+01,-1.872224601745782757e-01
1.801999999999961588e+01,-7.241399384493626967e-02
1.802499999999961489e+01,6.947382749289272331e-03
1.802999999999961744e+01,4.117906980923895927e-02
1.803499999999961645e+01,4.204818827367451384e-02
1.803999999999961545e+01,3.193811472407873803e-02
1.804499999999961446e+01,2.602390453800550521e-02
1.804999999999961346e+01,1.691850247125979353e-02
1.805499999999961602e+01,-1.670244596020232716e-02
1.805999999999961503e+01,-8.015171300587368985e-02
1.806499999999961403e+01,-1.490114952764960699e-01
1.806999999999961659e+01,-1.874857844937101448e-01
1.807499999999961560e+01,-1.765398533929054270e-01
1.807999999999961460e+01,-1.262830832582704510e-01
1.808499999999961361e+01,-6.934036479494264105e-02
1.808999999999961261e+01,-4.316210774695825036e-02
1.809499999999961517e+01,-6.972173934190249722e-02
1.809999999999961418e+01,-1.452174959596595483e-01
