step,substep,layer_index,gamma,tau,kt_exact,branch_id,reason_code,gamma_m_global,f_mrdf,g_ref,g_t_ref,reload_factor,branch_kind
4577,3,0,1.3783381506e-06,6.9216926227e-01,5.0124822833e+05,,1,,,,,,
4578,0,0,1.4344670582e-06,7.2027342339e-01,5.0078815288e+05,,1,,,,,,
4578,1,0,1.4880969108e-06,7.4710133363e-01,5.0034970478e+05,,1,,,,,,
4578,2,0,1.5387607443e-06,7.7242317172e-01,4.9993652708e+05,,1,,,,,,
4578,3,0,1.5861691185e-06,7.9609831333e-01,4.9955079414e+05,,1,,,,,,
4579,0,0,1.6302024506e-06,8.1807105346e-01,4.9919329455e+05,,1,,,,,,
4579,1,0,1.6708566256e-06,8.3834312420e-01,4.9886388823e+05,,1,,,,,,
4579,2,0,1.7081549515e-06,8.5692962246e-01,4.9856222741e+05,,1,,,,,,
4579,3,0,1.7420482811e-06,8.7380924525e-01,4.9828856411e+05,,1,,,,,,
4580,0,0,1.7723276780e-06,8.8888093110e-01,4.9804444897e+05,,1,,,,,,
4580,1,0,1.7985698878e-06,9.0193690289e-01,4.9783316251e+05,,1,,,,,,
4580,2,0,1.8201265565e-06,9.1265743966e-01,4.9765979567e+05,,1,,,,,,
4580,3,0,1.8361564957e-06,9.2062692162e-01,4.9753099040e+05,,1,,,,,,
4581,0,0,1.8456897113e-06,9.2536546347e-01,4.9745443408e+05,,1,,,,,,
4581,1,0,1.8477048091e-06,9.2636698314e-01,4.9743825625e+05,,1,,,,,,
4581,2,0,1.8412867146e-06,9.2309596377e-01,4.0806987142e+05,,1,,,,,,
4581,3,0,1.8250665672e-06,9.1483088147e-01,5.0949243969e+05,,1,,,,,,
4582,0,0,1.7971591898e-06,9.0061589146e-01,5.0925657072e+05,,1,,,,,,
4582,1,0,1.7562861449e-06,8.7980897149e-01,5.0891168985e+05,,1,,,,,,
4582,2,0,1.7016351310e-06,8.5201101078e-01,5.0845161110e+05,,1,,,,,,
4582,3,0,1.6324572485e-06,8.1686134842e-01,5.0787096760e+05,,1,,,,,,
4583,0,0,1.5483192076e-06,7.7416635402e-01,5.0716734623e+05,,1,,,,,,
4583,1,0,1.4491135637e-06,7.2390410899e-01,5.0634134642e+05,,1,,,,,,
4583,2,0,1.3350733860e-06,6.6623065194e-01,5.0539664410e+05,,1,,,,,,
4583,3,0,1.2068115508e-06,6.0149791337e-01,5.0434022445e+05,,1,,,,,,
4584,0,0,1.0653912418e-06,5.3028645608e-01,5.0318282931e+05,,1,,,,,,
4584,1,0,9.1241579396e-07,4.5344679745e-01,5.0193951181e+05,,1,,,,,,
4584,2,0,7.5010945346e-07,3.7213494489e-01,5.0063006445e+05,,1,,,,,,
4584,3,0,5.8135214964e-07,2.8782396578e-01,4.9927903856e+05,,1,,,,,,
4585,0,0,4.0963447193e-07,2.0227556471e-01,4.9791512392e+05,,1,,,,,,
4585,1,0,2.3891341565e-07,1.1746333147e-01,4.9656979456e+05,,1,,,,,,
4585,2,0,7.3371209679e-08,3.5450312166e-02,4.9527530398e+05,,1,,,,,,
4585,3,0,-8.2897397007e-08,-4.1765360342e-02,4.9406227674e+05,,1,,,,,,
4586,0,0,-2.2622589774e-07,-1.1241492220e-01,4.9295724628e+05,,1,,,,,,
4586,1,0,-3.5369278733e-07,-1.7510850151e-01,4.9198050915e+05,,1,,,,,,
4586,2,0,-4.6336507029e-07,-2.2894696067e-01,4.9114460697e+05,,1,,,,,,
4586,3,0,-5.5443225404e-07,-2.7358008885e-01,4.9045363320e+05,,1,,,,,,
4587,0,0,-6.2721420438e-07,-3.0920460692e-01,4.8990342282e+05,,1,,,,,,
4587,1,0,-6.8304784162e-07,-3.3650536204e-01,4.8948254884e+05,,1,,,,,,
4587,2,0,-7.2407661724e-07,-3.5655153744e-01,4.8917394189e+05,,1,,,,,,
4587,3,0,-7.5297956939e-07,-3.7066530793e-01,4.8895688065e+05,,1,,,,,,
4588,0,0,-7.7268179088e-07,-3.8028249148e-01,4.8880907702e+05,,1,,,,,,
4588,1,0,-7.8608549071e-07,-3.8682347338e-01,4.8870859819e+05,,1,,,,,,
4588,2,0,-7.9585215255e-07,-3.9158870849e-01,4.8863542161e+05,,1,,,,,,
4588,3,0,-8.0425415253e-07,-3.9568752136e-01,4.8857249518e+05,,1,,,,,,
4589,0,0,-8.1310132571e-07,-4.0000291450e-01,4.8850626005e+05,,1,,,,,,
4589,1,0,-8.2373662529e-07,-4.0518970009e-01,4.8842667243e+05,,1,,,,,,
4589,2,0,-8.3708661725e-07,-4.1169918732e-01,4.8832682307e+05,,1,,,,,,
4589,3,0,-8.5374760572e-07,-4.1982118736e-01,4.8820229263e+05,,1,,,,,,
4590,0,0,-8.7408652356e-07,-4.2973321398e-01,4.8805039681e+05,,1,,,,,,
4590,1,0,-8.9833684691e-07,-4.4154725465e-01,4.8786946880e+05,,1,,,,,,
4590,2,0,-9.2667317581e-07,-4.5534612022e-01,4.8765830210e+05,,1,,,,,,
4590,3,0,-9.5925333470e-07,-4.7120393523e-01,4.8741583717e+05,,1,,,,,,
4591,0,0,-9.9622347094e-07,-4.8918858809e-01,4.8714112480e+05,,1,,,,,,
4591,1,0,-1.0376890600e-06,-5.0934760920e-01,4.8683354213e+05,,1,,,,,,
4591,2,0,-1.0836619893e-06,-5.3168249842e-01,4.8649318283e+05,,1,,,,,,
4591,3,0,-1.1339996523e-06,-5.5611931864e-01,4.8612130003e+05,,1,,,,,,
4592,0,0,-1.1883547844e-06,-5.8248469722e-01,4.8572066181e+05,,1,,,,,,
4592,1,0,-1.2461534908e-06,-6.1049568663e-01,4.8529569103e+05,,1,,,,,,
4592,2,0,-1.3066132398e-06,-6.3976909884e-01,4.8485230700e+05,,1,,,,,,
4592,3,0,-1.3688033451e-06,-6.6985137628e-01,4.8439745728e+05,,1,,,,,,
4593,0,0,-1.4317395936e-06,-7.0026477771e-01,4.8393840833e+05,,1,,,,,,
4593,1,0,-1.4944948666e-06,-7.3056096112e-01,4.8348193365e+05,,1,,,,,,
4593,2,0,-1.5563015779e-06,-7.6037023952e-01,4.8303357735e+05,,1,,,,,,
4593,3,0,-1.6166214637e-06,-7.8943477799e-01,4.8259716762e+05,,1,,,,,,
4594,0,0,-1.6751642783e-06,-8.1761700593e-01,4.8217470665e+05,,1,,,,,,
4594,1,0,-1.7318481478e-06,-8.4487996107e-01,4.8176668081e+05,,1,,,,,,
4594,2,0,-1.7867081272e-06,-8.7124289850e-01,4.8137273597e+05,,1,,,,,,
4594,3,0,-1.8397724318e-06,-8.9672164680e-01,4.8099257331e+05,,1,,,,,,
4595,0,0,-1.8909344941e-06,-9.2126726891e-01,4.8062686196e+05,,1,,,,,,
4595,1,0,-1.9398510168e-06,-9.4471745856e-01,4.8027795502e+05,,1,,,,,,
4595,2,0,-1.9858908445e-06,-9.6677244724e-01,4.7995023685e+05,,1,,,,,,
4595,3,0,-2.0281479614e-06,-9.8700161559e-01,4.7965001465e+05,,1,,,,,,
4596,0,0,-2.0655170979e-06,-1.0048798868e+00,4.7938497313e+05,,1,,,,,,
4596,1,0,-2.0968160201e-06,-1.0198461347e+00,4.7916331130e+05,,1,,,,,,
4596,2,0,-2.1209281795e-06,-1.0313709798e+00,4.7899274932e+05,,1,,,,,,
4596,3,0,-2.1369355309e-06,-1.0390196324e+00,4.7887961544e+05,,1,,,,,,
4597,0,0,-2.1442147406e-06,-1.0424971730e+00,4.7882819438e+05,,1,,,,,,
4597,1,0,-2.1424795619e-06,-1.0416127935e+00,3.0269721228e+05,,1,,,,,,
4597,2,0,-2.1315572297e-06,-1.0360465523e+00,5.0957572591e+05,,1,,,,,,
4597,3,0,-2.1113511476e-06,-1.0257519110e+00,5.0940300578e+05,,1,,,,,,
4598,0,0,-2.0820633658e-06,-1.0108367196e+00,5.0915295756e+05,,1,,,,,,
4598,1,0,-2.0439705931e-06,-9.9144881297e-01,5.0882826839e+05,,1,,,,,,
4598,2,0,-1.9973047853e-06,-9.6771497480e-01,5.0843132427e+05,,1,,,,,,
4598,3,0,-1.9423733884e-06,-9.3980188961e-01,5.0796522277e+05,,1,,,,,,
4599,0,0,-1.8795034809e-06,-9.0788740306e-01,5.0743328189e+05,,1,,,,,,
4599,1,0,-1.8089394909e-06,-8.7210839305e-01,5.0683816436e+05,,1,,,,,,
4599,2,0,-1.7307214847e-06,-8.3249921678e-01,5.0618085801e+05,,1,,,,,,
4599,3,0,-1.6445846737e-06,-7.8894150823e-01,5.0545986251e+05,,1,,,,,,
4600,0,0,-1.5499209733e-06,-7.4114596945e-01,5.0467092375e+05,,1,,,,,,
4600,1,0,-1.4458303225e-06,-6.8867988409e-01,5.0380753417e+05,,1,,,,,,
4600,2,0,-1.3312673833e-06,-6.3104267236e-01,5.0286222185e+05,,1,,,,,,
4600,3,0,-1.2052649163e-06,-5.6777936507e-01,5.0182844095e+05,,1,,,,,,
4601,0,0,-1.0671953374e-06,-4.9861186942e-01,5.0070271132e+05,,1,,,,,,
4601,1,0,-9.1702151882e-07,-4.2356281124e-01,4.9948657729e+05,,1,,,,,,
4601,2,0,-7.5548862322e-07,-3.4304751024e-01,4.9818798086e+05,,1,,,,,,
4601,3,0,-5.8421946096e-07,-2.5791563811e-01,4.9682176114e+05,,1,,,,,,
4602,0,0,-4.0569324102e-07,-1.6943351258e-01,4.9540916503e+05,,1,,,,,,
4602,1,0,-2.2310747718e-07,-7.9208469627e-02,4.9397643849e+05,,1,,,,,,
4602,2,0,-4.0141355671e-08,1.0933831218e-02,4.9255272291e+05,,1,,,,,,
4602,3,0,1.3934675901e-07,9.9101500987e-02,4.9116757799e+05,,1,,,,,,
4603,0,0,3.1164638814e-07,1.8349675345e-01,4.8984848529e+05,,1,,,,,,
4603,1,0,4.7350293234e-07,2.6256315330e-01,4.8861865983e+05,,1,,,,,,
4603,2,0,6.2236663838e-07,3.3510119632e-01,4.8749542945e+05,,1,,,,,,
4603,3,0,7.5655157131e-07,4.0033863401e-01,4.8648934857e+05,,1,,,,,,
4604,0,0,8.7528679290e-07,4.5794851153e-01,4.8560410981e+05,,1,,,,,,
4604,1,0,9.7865773559e-07,5.0801526345e-01,4.8483721309e+05,,1,,,,,,
4604,2,0,1.0674521270e-06,5.5095657592e-01,4.8418125517e+05,,1,,,,,,
4604,3,0,1.1429393255e-06,5.8741511816e-01,4.8362562210e+05,,1,,,,,,
4605,0,0,1.2066220292e-06,6.1813863371e-01,4.8315831277e+05,,1,,,,,,
4605,1,0,1.2600028632e-06,6.4386832795e-01,4.8276760671e+05,,1,,,,,,
4605,2,0,1.3044041685e-06,6.6525342771e-01,4.8244332084e+05,,1,,,,,,
4605,3,0,1.3408676965e-06,6.8280429531e-01,4.8217748055e+05,,1,,,,,,
4606,0,0,1.3701438322e-06,6.9688841815e-01,4.8196434768e+05,,1,,,,,,
4606,1,0,1.3927608190e-06,7.0776454447e-01,4.8179988092e+05,,1,,,,,,
4606,2,0,1.4091474159e-06,7.1564217579e-01,4.8168082208e+05,,1,,,,,,
4606,3,0,1.4197714332e-06,7.2074844679e-01,4.8160367754e+05,,1,,,,,,
4607,0,0,1.4252544118e-06,7.2338342431e-01,4.8156387781e+05,,1,,,,,,
4607,1,0,1.4264300452e-06,7.2394837381e-01,4.8155534539e+05,,1,,,,,,
4607,2,0,1.4243292227e-06,7.2287763757e-01,3.1044451953e+05,,1,,,,,,
4607,3,0,1.4200048702e-06,7.2067374572e-01,4.0794339013e+05,,1,,,,,,
4608,0,0,1.4144844792e-06,7.1786053480e-01,5.0958309622e+05,,1,,,,,,
4608,1,0,1.4089223587e-06,7.1502632823e-01,5.0953612921e+05,,1,,,,,,
4608,2,0,1.4042165271e-06,7.1262865942e-01,5.0949640260e+05,,1,,,,,,
4608,3,0,1.4005711942e-06,7.1077145864e-01,5.0946563491e+05,,1,,,,,,
4609,0,0,1.3977391547e-06,7.0932868957e-01,5.0944173538e+05,,1,,,,,,
4609,1,0,1.3953032043e-06,7.0808776234e-01,5.0942118104e+05,,1,,,,,,
4609,2,0,1.3928056686e-06,7.0681551610e-01,5.0940010956e+05,,1,,,,,,
4609,3,0,1.3899241730e-06,7.0534774820e-01,5.0937580178e+05,,1,,,,,,
4610,0,0,1.3866045838e-06,7.0365691546e-01,5.0934780251e+05,,1,,,,,,
4610,1,0,1.3831172174e-06,7.0188072917e-01,5.0931839293e+05,,1,,,,,,
4610,2,0,1.3800202304e-06,7.0030346008e-01,5.0929227962e+05,,1,,,,,,
4610,3,0,1.3780353753e-06,6.9929263443e-01,5.0927554568e+05,,1,,,,,,
4611,0,0,1.3778180359e-06,6.9918195222e-01,5.0927371343e+05,,1,,,,,,
4611,1,0,1.3797939441e-06,7.0018902391e-01,3.0764669254e+05,,1,,,,,,
4611,2,0,1.3842567298e-06,7.0246346986e-01,4.0830896623e+05,,1,,,,,,
4611,3,0,1.3911402989e-06,7.0597131907e-01,5.0957142299e+05,,1,,,,,,
4612,0,0,1.3994662487e-06,7.1021364727e-01,5.0950109792e+05,,1,,,,,,
4612,1,0,1.4075378980e-06,7.1432582225e-01,5.0943294770e+05,,1,,,,,,
4612,2,0,1.4135588850e-06,7.1739289745e-01,5.0938212881e+05,,1,,,,,,
4612,3,0,1.4158604463e-06,7.1856522299e-01,5.0936270684e+05,,1,,,,,,
4613,0,0,1.4130388600e-06,7.1712714048e-01,3.2670140200e+05,,1,,,,,,
4613,1,0,1.4037717600e-06,7.1240445299e-01,5.0958187839e+05,,1,,,,,,
4613,2,0,1.3870169847e-06,7.0386781442e-01,5.0944042611e+05,,1,,,,,,
4613,3,0,1.3625523069e-06,6.9140735382e-01,5.0923408774e+05,,1,,,,,,
4614,0,0,1.3303366498e-06,6.7500710574e-01,5.0896274669e+05,,1,,,,,,
4614,1,0,1.2899841003e-06,6.5447732515e-01,5.0862346348e+05,,1,,,,,,
4614,2,0,1.2408807602e-06,6.2951460937e-01,5.0821148899e+05,,1,,,,,,
4614,3,0,1.1821865874e-06,5.9970366841e-01,5.0772031785e+05,,1,,,,,,
4615,0,0,1.1129537137e-06,5.6457844359e-01,5.0714272490e+05,,1,,,,,,
4615,1,0,1.0323271643e-06,5.2372479778e-01,5.0647247774e+05,,1,,,,,,
4615,2,0,9.3976865670e-07,4.7689412026e-01,5.0570620464e+05,,1,,,,,,
4615,3,0,8.3523789620e-07,4.2409417503e-01,5.0484485272e+05,,1,,,,,,
4616,0,0,7.1927984094e-07,3.6563104140e-01,5.0389430680e+05,,1,,,,,,
4616,1,0,5.9299562090e-07,3.0209129972e-01,5.0286500542e+05,,1,,,,,,
4616,2,0,4.5790937822e-07,2.3427150898e-01,5.0177069463e+05,,1,,,,,,
4616,3,0,3.1577221209e-07,1.6307669638e-01,5.0062670114e+05,,1,,,,,,
4617,0,0,1.6835901212e-07,8.9416607341e-02,4.9944820976e+05,,1,,,,,,
4617,1,0,1.7310675525e-08,1.4126215937e-02,4.9824897630e+05,,1,,,,,,
4617,2,0,-1.3594463543e-07,-6.2073051420e-02,4.9704072721e+05,,1,,,,,,
4617,3,0,-2.9018484812e-07,-1.3856894052e-01,4.9583326333e+05,,1,,,,,,
4618,0,0,-4.4432217426e-07,-2.1482166465e-01,4.9463507372e+05,,1,,,,,,
4618,1,0,-5.9730397899e-07,-2.9031415581e-01,4.9345414037e+05,,1,,,,,,
4618,2,0,-7.4802805577e-07,-3.6451004825e-01,4.9229860400e+05,,1,,,,,,
4618,3,0,-8.9530419021e-07,-4.3683488747e-01,4.9117705558e+05,,1,,,,,,
4619,0,0,-1.0378746088e-06,-5.0668630391e-01,4.9009837724e+05,,1,,,,,,
4619,1,0,-1.1744841421e-06,-5.7346818046e-01,4.8907122263e+05,,1,,,,,,
4619,2,0,-1.3039739153e-06,-6.3663570687e-01,4.8810334636e+05,,1,,,,,,
4619,3,0,-1.4253653254e-06,-6.9573508557e-01,4.8720103143e+05,,1,,,,,,
4620,0,0,-1.5379056744e-06,-7.5042419965e-01,4.8636881674e+05,,1,,,,,,
4620,1,0,-1.6410610088e-06,-8.0046761001e-01,4.8560961460e+05,,1,,,,,,
4620,2,0,-1.7344604240e-06,-8.4570831252e-01,4.8492517191e+05,,1,,,,,,
4620,3,0,-1.8178131224e-06,-8.8602677053e-01,4.8431671047e+05,,1,,,,,,
4621,0,0,-1.8908293891e-06,-9.2130229561e-01,4.8378551939e+05,,1,,,,,,
4621,1,0,-1.9531763355e-06,-9.5139151036e-01,4.8333328257e+05,,1,,,,,,
4621,2,0,-2.0044889308e-06,-9.7613355505e-01,4.8296200259e+05,,1,,,,,,
4621,3,0,-2.0444397350e-06,-9.9538348670e-01,4.8267350470e+05,,1,,,,,,
4622,0,0,-2.0728520931e-06,-1.0090664617e+00,4.8246863364e+05,,1,,,,,,
4622,1,0,-2.0898269347e-06,-1.0172384197e+00,4.8234635461e+05,,1,,,,,,
4622,2,0,-2.0958470687e-06,-1.0201360913e+00,4.8230300989e+05,,1,,,,,,
4622,3,0,-2.0918267786e-06,-1.0180870854e+00,3.5486308719e+05,,1,,,,,,
4623,0,0,-2.0788855222e-06,-1.0114923374e+00,5.0953893846e+05,,1,,,,,,
4623,1,0,-2.0584439918e-06,-1.0010785392e+00,5.0936426430e+05,,1,,,,,,
4623,2,0,-2.0324601224e-06,-9.8784657147e-01,5.0914248139e+05,,1,,,,,,
4623,3,0,-2.0028554294e-06,-9.7277801570e-01,5.0889013482e+05,,1,,,,,,
4624,0,0,-1.9711848034e-06,-9.5666647962e-01,5.0862058032e+05,,1,,,,,,
4624,1,0,-1.9387463320e-06,-9.4017348649e-01,5.0834492004e+05,,1,,,,,,
4624,2,0,-1.9065141909e-06,-9.2379456957e-01,5.0807144252e+05,,1,,,,,,
4624,3,0,-1.8750964239e-06,-9.0783826396e-01,5.0780528553e+05,,1,,,,,,
4625,0,0,-1.8447203231e-06,-8.9241922671e-01,5.0754833774e+05,,1,,,,,,
4625,1,0,-1.8152496097e-06,-8.7746749144e-01,5.0729940908e+05,,1,,,,,,
4625,2,0,-1.7862364333e-06,-8.6275530374e-01,5.0705469114e+05,,1,,,,,,
4625,3,0,-1.7570073408e-06,-8.4794106143e-01,5.0680849839e+05,,1,,,,,,
4626,0,0,-1.7267761589e-06,-8.3262676607e-01,5.0655423006e+05,,1,,,,,,
4626,1,0,-1.6947697008e-06,-8.1642183706e-01,5.0628543360e+05,,1,,,,,,
4626,2,0,-1.6603466512e-06,-7.9900332407e-01,5.0599680398e+05,,1,,,,,,
4626,3,0,-1.6230882734e-06,-7.8016168870e-01,5.0568493867e+05,,1,,,,,,
4627,0,0,-1.5828431882e-06,-7.5982318207e-01,5.0534869995e+05,,1,,,,,,
4627,1,0,-1.5397173190e-06,-7.3804437035e-01,5.0498911260e+05,,1,,,,,,
4627,2,0,-1.4940122838e-06,-7.1498058327e-01,5.0460882981e+05,,1,,,,,,
4627,3,0,-1.4461278499e-06,-6.9083631725e-01,5.0421130431e+05,,1,,,,,,
4628,0,0,-1.3964529451e-06,-6.6581007829e-01,5.0379987429e+05,,1,,,,,,
4628,1,0,-1.3452723481e-06,-6.4004739142e-01,5.0337699146e+05,,1,,,,,,
4628,2,0,-1.2927115162e-06,-6.1361324820e-01,5.0294377537e+05,,1,,,,,,
4628,3,0,-1.2387311964e-06,-5.8648973347e-01,5.0249998454e+05,,1,,,,,,
4629,0,0,-1.1831695445e-06,-5.5859753296e-01,5.0204437845e+05,,1,,,,,,
4629,1,0,-1.1258164920e-06,-5.2983351275e-01,5.0157533864e+05,,1,,,,,,
4629,2,0,-1.0664968307e-06,-5.0011246727e-01,5.0109155169e+05,,1,,,,,,
4629,3,0,-1.0051372805e-06,-4.6940061046e-01,5.0059255099e+05,,1,,,,,,
4630,0,0,-9.4179883172e-07,-4.3773149274e-01,5.0007896733e+05,,1,,,,,,
4630,1,0,-8.7666686152e-07,-4.0520070978e-01,4.9955243286e+05,,1,,,,,,
4630,2,0,-8.1000430646e-07,-3.7194219543e-01,4.9901518813e+05,,1,,,,,,
4630,3,0,-7.4208354608e-07,-3.3809405150e-01,4.9846952476e+05,,1,,,,,,
4631,0,0,-6.7311752152e-07,-3.0376422597e-01,4.9791723238e+05,,1,,,,,,
4631,1,0,-6.0320875536e-07,-2.6900533063e-01,4.9735919932e+05,,1,,,,,,
4631,2,0,-5.3232734696e-07,-2.3380402796e-01,4.9679525170e+05,,1,,,,,,
4631,3,0,-4.6031851733e-07,-1.9808515584e-01,4.9622423044e+05,,1,,,,,,
4632,0,0,-3.8693055560e-07,-1.6172594056e-01,4.9564422848e+05,,1,,,,,,
4632,1,0,-3.1184838555e-07,-1.2457290427e-01,4.9505286838e+05,,1,,,,,,
4632,2,0,-2.3471826722e-07,-8.6454288619e-02,4.9444750551e+05,,1,,,,,,
4632,3,0,-1.5515515231e-07,-4.7183846952e-02,4.9382529265e+05,,1,,,,,,
4633,0,0,-7.2733719557e-08,-6.5565866049e-03,4.9318311688e+05,,1,,,,,,
4633,1,0,1.3026321275e-08,3.5658251280e-02,4.9251749472e+05,,1,,,,,,
4633,2,0,1.0266399559e-07,7.9718753862e-02,4.9182455528e+05,,1,,,,,,
4633,3,0,1.9675312251e-07,1.2589825523e-01,4.9110023864e+05,,1,,,,,,
4634,0,0,2.9584026099e-07,1.7445465990e-01,4.9034078250e+05,,1,,,,,,
4634,1,0,4.0034538191e-07,2.2558181457e-01,4.8954348072e+05,,1,,,,,,
4634,2,0,5.1043890024e-07,2.7934985995e-01,4.8870759836e+05,,1,,,,,,
4634,3,0,6.2591905377e-07,3.3564648763e-01,4.8783525233e+05,,1,,,,,,
4635,0,0,7.4611809981e-07,3.9413304233e-01,4.8693204022e+05,,1,,,,,,
4635,1,0,8.6986266258e-07,4.5422762241e-01,4.8600723517e+05,,1,,,,,,
4635,2,0,9.9550329331e-07,5.1512206141e-01,4.8507345299e+05,,1,,,,,,
4635,3,0,1.1210135212e-06,5.7583230645e-01,4.8414581640e+05,,1,,,,,,
4636,0,0,1.2441433368e-06,6.3527426635e-01,4.8324075472e+05,,1,,,,,,
4636,1,0,1.3626002752e-06,6.9235170667e-01,4.8237465567e+05,,1,,,,,,
4636,2,0,1.4742261118e-06,7.4604063673e-01,4.8156260835e+05,,1,,,,,,
4636,3,0,1.5771398238e-06,7.9545629067e-01,4.8081744076e+05,,1,,,,,,
4637,0,0,1.6698269039e-06,8.3989362761e-01,4.8014917493e+05,,1,,,,,,
4637,1,0,1.7511686022e-06,8.7883884785e-01,4.7956492169e+05,,1,,,,,,
4637,2,0,1.8204185233e-06,9.1195597403e-01,4.7906914114e+05,,1,,,,,,
4637,3,0,1.8771446729e-06,9.3905744617e-01,4.7866412725e+05,,1,,,,,,
4638,0,0,1.9211600378e-06,9.6006983949e-01,4.7835054898e+05,,1,,,,,,
4638,1,0,1.9524632627e-06,9.7500492229e-01,4.7812789773e+05,,1,,,,,,
4638,2,0,1.9712039182e-06,9.8394282452e-01,4.7799474428e+05,,1,,,,,,
4638,3,0,1.9776765926e-06,9.8702920968e-01,4.7794878052e+05,,1,,,,,,
4639,0,0,1.9723376859e-06,9.8430817953e-01,3.8380434896e+05,,1,,,,,,
4639,1,0,1.9554976865e-06,9.7572713581e-01,5.0949614762e+05,,1,,,,,,
4639,2,0,1.9275352655e-06,9.6148401091e-01,5.0925958593e+05,,1,,,,,,
4639,3,0,1.8895301104e-06,9.4213643506e-01,5.0893857393e+05,,1,,,,,,
4640,0,0,1.8428487605e-06,9.1838928892e-01,5.0854508160e+05,,1,,,,,,
4640,1,0,1.7888765327e-06,8.9095692166e-01,5.0809123211e+05,,1,,,,,,
4640,2,0,1.7292248055e-06,8.6066734131e-01,5.0759099058e+05,,1,,,,,,
4640,3,0,1.6656199687e-06,8.2840449570e-01,5.0705917136e+05,,1,,,,,,
4641,0,0,1.5997404696e-06,7.9502475804e-01,5.0651003621e+05,,1,,,,,,
4641,1,0,1.5330514957e-06,7.6127300544e-01,5.0595590977e+05,,1,,,,,,
4641,2,0,1.4666889001e-06,7.2772439494e-01,5.0540623982e+05,,1,,,,,,
4641,3,0,1.4014273505e-06,6.9476921476e-01,5.0486737800e+05,,1,,,,,,
4642,0,0,1.3377384483e-06,6.6264326297e-01,5.0434310737e+05,,1,,,,,,
4642,1,0,1.2759131704e-06,6.3149041332e-01,5.0383568738e+05,,1,,,,,,
4642,2,0,1.2162005645e-06,6.0143292973e-01,5.0334701188e+05,,1,,,,,,
4642,3,0,1.1589091212e-06,5.7262257319e-01,5.0287944246e+05,,1,,,,,,
4643,0,0,1.1044306631e-06,5.4525251033e-01,5.0243599864e+05,,1,,,,,,
4643,1,0,1.0531743934e-06,5.1952411121e-01,5.0201981808e+05,,1,,,,,,
4643,2,0,1.0054314197e-06,4.9557909637e-01,5.0163306337e+05,,1,,,,,,
4643,3,0,9.6121643778e-07,4.7342055993e-01,5.0127565883e+05,,1,,,,,,
4644,0,0,9.2014419989e-07,4.5285168169e-01,5.0094431985e+05,,1,,,,,,
4644,1,0,8.8138997125e-07,4.3345657696e-01,5.0063226327e+05,,1,,,,,,
4644,2,0,8.4375785448e-07,4.1463503235e-01,5.0032978177e+05,,1,,,,,,
4644,3,0,8.0584676364e-07,3.9568587765e-01,5.0002559395e+05,,1,,,,,,
4645,0,0,7.6627203793e-07,3.7591792360e-01,4.9970862982e+05,,1,,,,,,
4645,1,0,7.2388166710e-07,3.5475793360e-01,4.9936976083e+05,,1,,,,,,
4645,2,0,6.7790626776e-07,3.3182521657e-01,4.9900298638e+05,,1,,,,,,
4645,3,0,6.2800153190e-07,3.0695228714e-01,4.9860574919e+05,,1,,,,,,
4646,0,0,5.7417479318e-07,2.8014760028e-01,4.9817832085e+05,,1,,,,,,
4646,1,0,5.1662318797e-07,2.5151434090e-01,4.9772248886e+05,,1,,,,,,
4646,2,0,4.5553822762e-07,2.2115285491e-01,4.9723999366e+05,,1,,,,,,
4646,3,0,3.9094177291e-07,1.8907920433e-01,4.9673123652e+05,,1,,,,,,
4647,0,0,3.2260823842e-07,1.5518701733e-01,4.9619468801e+05,,1,,,,,,
4647,1,0,2.5010062139e-07,1.1926603962e-01,4.9562720089e+05,,1,,,,,,
4647,2,0,1.7291221841e-07,8.1072930524e-02,4.9502514500e+05,,1,,,,,,
4647,3,0,9.0672749559e-08,4.0433423685e-02,4.9438602197e+05,,1,,,,,,
4648,0,0,3.3571448007e-09,-2.6550139334e-03,4.9371006472e+05,,1,,,,,,
4648,1,0,-8.8566543972e-08,-4.7951494992e-02,4.9300132477e+05,,1,,,,,,
4648,2,0,-1.8409660819e-07,-9.4953679318e-02,4.9226789972e+05,,1,,,,,,
4648,3,0,-2.8178072438e-07,-1.4294077905e-01,4.9152120243e+05,,1,,,,,,
4649,0,0,-3.7990454131e-07,-1.9106795809e-01,4.9077444393e+05,,1,,,,,,
4649,1,0,-4.7673972855e-07,-2.3848882452e-01,4.9004071117e+05,,1,,,,,,
4649,2,0,-5.7079127967e-07,-2.8447619886e-01,4.8933110939e+05,,1,,,,,,
4649,3,0,-6.6098687297e-07,-3.2851334297e-01,4.8865339358e+05,,1,,,,,,
4650,0,0,-7.4676925278e-07,-3.7033712872e-01,4.8801135859e+05,,1,,,,,,
4650,1,0,-8.2807970784e-07,-4.0992801404e-01,4.8740504777e+05,,1,,,,,,
4650,2,0,-9.0524853488e-07,-4.4745513783e-01,4.8683163691e+05,,1,,,,,,
4650,3,0,-9.7882912856e-07,-4.8319467928e-01,4.8628670772e+05,,1,,,,,,
4651,0,0,-1.0494209709e-06,-5.1744354074e-01,4.8576557274e+05,,1,,,,,,
4651,1,0,-1.1175221719e-06,-5.5044795738e-01,4.8526435706e+05,,1,,,,,,
4651,2,0,-1.1834371352e-06,-5.8235920997e-01,4.8478065790e+05,,1,,,,,,
