step,gamma,tau_ref_kpa,tau_model_kpa,tau_backbone_kpa,tau_error_kpa,kt_exact_kpa,secant_ref_g_over_gmax,secant_model_g_over_gmax,branch_id,reason_code,branch_kind,gamma_m_global,f_mrdf,g_ref_kpa,g_t_ref_kpa,reload_factor,direction
3288,-2.0777150224480026e-07,-0.15628200857346633,-0.05728006611325946,-0.10569245589516651,0.09900194246020687,490431.7620006056,1.4757813032841574,0.5408994380891313,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,489065.9115970308,1.0931110775460107,1
3289,1.5270339731371027e-06,0.6846503407226493,0.7818342792154228,0.767460361420507,0.09718393849277351,477126.36405864666,0.8796686788781493,1.0045348502611633,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,474907.5293229432,1.0931110775460107,1
3290,3.00249684845685e-06,1.3914879702131686,1.4779496165833033,1.4894112626399072,0.08646164637013465,466572.7762533489,0.9092763501552356,0.9657752433708232,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,463728.45839670603,1.0931110775460107,1
3291,4.031485918984238e-06,1.8800318742732909,1.954428965191558,1.9822315906834935,0.07439709091826718,459587.8708278107,0.9149535883147998,0.9511603602463463,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,456353.81921353965,1.0931110775460107,1
3292,4.777146382429749e-06,2.231852629237679,2.295295950318069,2.334150691683025,0.06344332108039019,454705.030680278,0.9166340055307195,0.9426905223294801,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,451209.79290438344,1.0931110775460107,1
3293,5.560988920148564e-06,2.599731169956459,2.6497513901092287,2.699554840871859,0.050020220152769745,449725.17640756007,0.9172240024015236,0.9348718834823575,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,445972.9749257457,1.0931110775460107,1
3294,6.59219127050728e-06,3.0807062164367243,3.1102262127575497,3.1734539549536676,0.02951999632082547,443399.7922253319,0.9168947471739495,0.9256806318580352,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,439334.7177351625,1.0931110775460107,1
3295,7.81773150959332e-06,3.6479984506600243,3.6491823474424847,3.727021356054261,0.0011838967824604474,436195.46749873535,0.9155306618234467,0.9158277819619107,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,431792.1924336332,1.0931110775460107,1
3296,8.979944925455966e-06,4.181746092706544,4.1523079476160385,4.242762265493955,-0.029438145090505685,429656.19227058307,0.9136565798967811,0.9072247319639745,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,424962.3894934107,1.0931110775460107,1
3297,9.800265057223504e-06,4.543288595317016,4.502927589887131,4.601611847951846,-0.040361005429884855,425201.44174674177,0.9095603129764653,0.901480093558159,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,420318.5512290819,1.0931110775460107,1
3298,1.0120960574743951e-05,4.679652554826676,4.639013568256108,4.740771408837133,-0.04063898657056786,423494.48108617426,0.9071745879565777,0.8992965125086253,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,418541.0118862087,1.0931110775460107,1
3299,9.925441531481987e-06,4.58260045595298,4.539525210700916,4.656004310461775,-0.043075245252063965,508003.1906716533,0.9058601568638506,0.8973453084069456,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,507826.61941232433,1.1318082699655438,-1
3300,9.260962568397388e-06,4.25387352180284,4.203837269910297,4.366166487011962,-0.050036251892542793,502405.34059249406,0.9012129917778804,0.8906124602777526,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,501653.40939070936,1.1318082699655438,-1
3301,8.132776457955436e-06,3.6996001006046866,3.642218868521166,3.867693148905637,-0.05738123208352075,493285.9431020745,0.8925138145432654,0.878670820452719,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,491637.9518580927,1.1318082699655438,-1
3302,6.5503527662264915e-06,2.930107816543252,2.87126858003588,3.154373569653437,-0.05883923650737222,481244.9501098355,0.8776430362205794,0.8600191638546293,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,478490.3780058358,1.1318082699655438,-1
3303,4.676317942433077e-06,2.03036321385699,1.9819720829560374,2.2868133072917294,-0.04839113090095237,467999.08488341566,0.8518609390460287,0.8315579144790715,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,464124.9059569086,1.1318082699655438,-1
3304,2.853688980401629e-06,1.1668097386480072,1.1400039707421097,1.4174315174759216,-0.026805767905897504,456050.0180987903,0.8022180078611618,0.783788208197701,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,451250.86706507835,1.1318082699655438,-1
3305,1.4107461626219528e-06,0.49087910027890314,0.4884132307072872,0.709760909795167,-0.0024658695716159307,447172.61993717815,0.6826917645144496,0.6792623480900133,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,441736.94746425515,1.1318082699655438,-1
3306,4.0178661183754103e-07,0.022169172931725156,0.0402433873716722,0.2040188619989754,0.018074214439947042,441244.34644017805,0.10825626255975056,0.1965160686426417,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,435407.1010821858,1.1318082699655438,-1
3307,-4.5353759862504445e-07,-0.372701835443621,-0.3350755313752025,-0.2301865331762097,0.03762630406841849,436386.83128622087,1.6123051264267931,1.44953403927667,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,430234.32303690433,1.1318082699655438,-1
3308,-1.5365529046448183e-06,-0.869510681696104,-0.8044510266488938,-0.772178149140104,0.06505965504721023,430444.7945427263,1.1102643707762616,1.0271907312057738,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,423923.2596584319,1.1318082699655438,-1
3309,-2.98667801128526e-06,-1.5292970591461887,-1.4230831715512142,-1.481768210445994,0.10621388759497452,422830.2745284003,1.0046214539041576,0.934847730386995,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,415862.1439004584,1.1318082699655438,-1
3310,-4.55401064397516e-06,-2.235628549969254,-2.0796153566065527,-2.229288147347311,0.15601319336270114,415007.39115679596,0.9631736776356062,0.8959586650106806,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,407610.6178410921,1.1318082699655438,-1
3311,-5.779932931349876e-06,-2.783334637742732,-2.584775151667314,-2.800810919831816,0.19855948607541807,409161.15159293474,0.9448037858613443,0.8774027081688394,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,401463.622203968,1.1318082699655438,-1
3312,-6.342135401331424e-06,-3.0331433022837624,-2.8140719272015406,-3.0592336504282254,0.21907137508222174,406555.4286331814,0.9383317660205122,0.8705599498617871,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,398729.1646570412,1.1318082699655438,-1
3313,-6.271759485052236e-06,-2.996705591866453,-2.7782245813198645,-3.027007948266242,0.21848101054658864,509055.38857689215,0.937462021338454,0.8691144164462746,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,509013.2577067887,1.0831070882295568,1
3314,-5.892798926143846e-06,-2.808877071795178,-2.585948997961538,-2.8528728294711763,0.2229280738336401,505707.4514238866,0.9352120850966024,0.8609884635469119,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,505443.51719369466,1.0831070882295568,1
3315,-5.560800079890409e-06,-2.644781203588253,-2.4185345271602268,-2.699467356274215,0.2262466764280262,502824.6914891272,0.9331500153535338,0.8533240965606812,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,502373.2342179704,1.0831070882295568,1
3316,-5.391210896694195e-06,-2.5611222285990216,-2.3333844304764377,-2.620795776035158,0.22773779812258388,501369.84107230476,0.9320580976331511,0.8491784691222499,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,500824.9552282823,1.0831070882295568,1
3317,-5.250593630493007e-06,-2.4918384620669563,-2.2629674560416015,-2.5554035807224094,0.2288710060253547,500172.45314119285,0.9311303383050838,0.8456076447144882,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,499551.278572341,1.0831070882295568,1
3318,-4.930786414693343e-06,-2.3345452358881937,-2.103440504962531,-2.4061344570395096,0.23110473092566286,497478.84128610505,0.9289345209763012,0.8369760704748652,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,496688.0412491215,1.0831070882295568,1
3319,-4.285279830430668e-06,-2.0182325290717458,-1.784038716120736,-2.1024925660318625,0.23419381295100972,492163.76145073614,0.9240405170839527,0.8168157206841814,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,491046.28525681316,1.0831070882295568,1
3320,-3.261111729219255e-06,-1.5195290634688348,-1.2841683535056396,-1.6140735229514518,0.23536070996319514,484048.3342189601,0.9142023476114033,0.7726010326009171,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,482452.37745795364,1.0831070882295568,1
3321,-1.9078955425045675e-06,-0.8664007691516398,-0.6360948477737248,-0.9556031835829597,0.23030592137791495,473879.4098609018,0.8909703165640797,0.6541333388250293,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,471717.9174452024,1.0831070882295568,1
3322,-4.177070902389602e-07,-0.1545638961260285,0.06214369769671358,-0.21207164944340606,0.21670759382274207,463345.3418467845,0.7259976401160643,0.291893378768825,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,460637.0136921667,1.0831070882295568,1
3323,8.768894564857013e-07,0.45775121150180864,0.6563482549442942,0.4433207766629645,0.19859704344248552,454706.732996625,1.024197363919759,1.468549149923165,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,451578.9049204688,1.0831070882295568,1
3324,1.635514439304517e-06,0.814004788973339,0.9994483326843882,0.821178316152542,0.1854435437110491,449848.9766024516,0.9764984917334084,1.1989607464873775,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,446496.4873090782,1.0831070882295568,1
3325,1.7230067913631773e-06,0.8539425843665938,1.0387825601992013,0.864427943073458,0.18483997583260758,449297.99389383267,0.9723904429873046,1.182869026995327,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,445920.52775511704,1.0831070882295568,1
3326,1.3296065628454158e-06,0.6588724785709578,0.8389006009867952,0.6694301312701688,0.18002812241583743,506501.5138315123,0.9722483543162618,1.2379022576771597,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,505966.00779846817,1.2152726407017205,-1
3327,8.650104736515271e-07,0.4292705296991975,0.6044414375669711,0.43736283225945577,0.17517090786777362,502814.39225244505,0.973663092166547,1.3709823489337711,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,501671.6905399704,1.2152726407017205,-1
3328,6.581747953565806e-07,0.327319149609135,0.5006089929775572,0.33341649055251604,0.17328984336842224,501197.1057872128,0.9757288959198074,1.492300895284638,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,499792.51026695536,1.2152726407017205,-1
3329,7.502837432108844e-07,0.3730589548786752,0.547523632671128,0.37975482518257997,0.17446467779245284,508993.59131096676,0.9755531427137674,1.4317801344189358,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,508806.6211766169,1.3519761205053744,1
3330,9.596322298271141e-07,0.47689489792428236,0.6539172087796347,0.48478502098380394,0.1770223108553523,507434.2567854379,0.9750274669397757,1.3369554642749957,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,506828.13207943016,1.3519761205053744,1
3331,1.1159810797215235e-06,0.5543321597394713,0.7331635242936194,0.5629652910334705,0.17883136455414816,506278.5364436525,0.9745682148835707,1.2889706190317265,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,505364.53412152734,1.3519761205053744,1
3332,1.2215322843806692e-06,0.60655661222548,0.7865608492591718,0.6156201365209556,0.18000423703369184,505502.53857288545,0.9742387318639353,1.2633578282239772,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,504383.139233891,1.3519761205053744,1
3333,1.3905844588360766e-06,0.6901104798194991,0.8719125710719933,0.6997449191008117,0.18180209125249414,504266.72191309085,0.9736889708282679,1.2301967276331895,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,502822.4060905556,1.3519761205053744,1
3334,1.6674115260052855e-06,0.8266951675251772,1.011229171751452,0.8369536041738581,0.18453400422627486,502261.4998421342,0.9727508059119948,1.1898871923102006,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,500295.67320498126,1.3519761205053744,1
3335,1.9557494235816135e-06,0.9638313079389247,1.1557519552601063,0.9791532789631334,0.19192064732118164,500196.85671923356,0.9669117056850617,1.1594457299785161,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,497701.3831510391,1.3519761205053744,1
3336,2.1049892876500147e-06,1.0335433745240887,1.2303221490993765,1.0524710390096623,0.1967787745752878,499137.6696449947,0.9633360589960964,1.146747896240689,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,496373.34508402797,1.3519761205053744,1
3337,2.03095787407523e-06,0.9967779628560502,1.192612077968913,1.0161252594870036,0.19583411511286286,509074.9915904992,0.9629339793020749,1.1521188637756523,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,508978.4849486169,1.2006015265590584,-1
3338,1.767014162644485e-06,0.8658724727385111,1.0585298675169548,0.8861565522926479,0.19265739477844368,506920.2693405921,0.961419446338656,1.1753361276660181,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,506485.2216952201,1.2006015265590584,-1
3339,1.4411984283883871e-06,0.7046535578060515,0.8937958906962356,0.7248822328688096,0.189142332890184,504295.6160672799,0.9592921017137372,1.216784232465462,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,503454.27708704537,1.2006015265590584,-1
3340,1.2203205359313123e-06,0.5955921053378976,0.7826025721332723,0.6150162164509343,0.1870104667953747,502537.95728243235,0.9575776748137224,1.258248295452906,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,501428.24816261086,1.2006015265590584,-1
3341,1.2723732213618805e-06,0.6215020931773355,0.8091221719382635,0.6409467607465702,0.187620078760928,509268.39278727083,0.9583564606567784,1.2476666924377098,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,509187.6571913602,1.2477871113436072,1
3342,1.7273830323438853e-06,0.8470072546001882,1.0400242081329172,0.8665894667130462,0.19301695353272896,505675.739458185,0.962049637581544,1.1812825770690665,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,504905.8930959499,1.2477871113436072,1
3343,2.592556909566143e-06,1.2608007168820685,1.4746323008749727,1.2906757635419488,0.21383158399290414,499037.8513630064,0.9541510844392825,1.1159749436918016,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,497035.74861964525,1.2477871113436072,1
3344,3.7312591492237633e-06,1.7886567980892951,2.038083054717584,1.8393165639169844,0.249426256628289,490665.4945102078,0.9405255623980207,1.0716808351942069,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,487183.52377578046,1.2477871113436072,1
3345,4.9201701544733295e-06,2.3355474339194564,2.616447994279336,2.4011662241247045,0.28090056035987976,482333.81694477925,0.9313385279013241,1.0433523155781577,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,477459.5790319025,1.2477871113436072,1
3346,5.9098133035924015e-06,2.787552813265583,3.0904797872712395,2.860713112927113,0.3029269740056564,475694.66143842123,0.9254401611213493,1.0260089418446037,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,469767.0442871393,1.2477871113436072,1
3347,6.524355484617783e-06,3.066791955694372,3.381581667020038,3.1425113769230943,0.31478971132566613,471699.17284685466,0.9222437040903342,1.016907063580195,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,465161.12305163837,1.2477871113436072,1
3348,6.732587715334559e-06,3.161161961899394,3.479665710214545,3.2373922516462215,0.3185037483151514,470366.59604159725,0.9212207819442885,1.0140386367747234,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,463628.8324267879,1.2477871113436072,1
3349,6.636607957244032e-06,3.1135007012673785,3.4307849821756835,3.193696728364458,0.31728428090830496,508879.8730129621,0.9204533952241817,1.0142530829822196,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,508769.8424158227,1.1724682523164227,-1
3350,6.382070753335083e-06,2.9872775548739625,3.301525869886813,3.077504803823713,0.31424831501285055,506764.5135015316,0.9183600029366016,1.0149673915025428,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,506367.6007970003,1.1724682523164227,-1
3351,6.051705291390301e-06,2.823826266713025,3.1345569754611504,2.926016423429953,0.3107307087481255,504055.5780964461,0.9155018005999687,1.0162426027923592,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,503296.6824302459,1.1724682523164227,-1
3352,5.625358090408333e-06,2.613507020957578,2.9203891968090345,2.7293601688366826,0.3068821758514564,500619.17268867703,0.911533212941641,1.01856690120237,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,499409.7444469714,1.1724682523164227,-1
3353,5.053926011316489e-06,2.3326996846221277,2.635611664640488,2.4636999383646607,0.30291198001836017,496115.17947476846,0.9055844375969344,1.0231788184230013,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,494329.7738732644,1.1724682523164227,-1
3354,4.369060457704068e-06,1.997761008155506,2.2976464473329727,2.1420825236354157,0.2998854391774668,490864.4900543784,0.897128136492758,1.0317967300393847,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,488428.166681143,1.1724682523164227,-1
3355,3.7165275282522174e-06,1.6802426774740375,1.9789342842957534,1.8322856253604327,0.2986916068217158,486004.3934106464,0.8870205001229445,1.0447034241537907,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,482985.0243628586,1.1724682523164227,-1
3356,3.273043406567377e-06,1.4653283939550763,1.764116831995857,1.6198118953347789,0.2987884380407806,482777.4675416212,0.8783795168042733,1.0574858829373863,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,479381.1811040438,1.1724682523164227,-1
3357,3.1168138324426215e-06,1.3897871762865295,1.6887804958488604,1.5445837947387246,0.2989933195623309,481654.946545555,0.8748557227504121,1.0630687248175137,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,478129.4381227763,1.1724682523164227,-1
3358,3.166949136633576e-06,1.4146876669330761,1.7143230675647585,1.5687467510668962,0.29963540063168237,509261.6894332012,0.8764325098281185,1.0620637359617964,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,509205.9164152158,1.1660802344417562,1
3359,3.243125886177834e-06,1.4525032469937074,1.7530925838533977,1.6054213006806455,0.30058933685969036,508621.89163352293,0.8787236289374479,1.06057172700672,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,508481.8962407127,1.1660802344417562,1
3360,3.185845325642361e-06,1.4240547523393678,1.7239114228172712,1.5778485419585382,0.2998566704779033,509201.5398336711,0.8770028410511499,1.0616693024250943,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,509137.8814673154,1.165955041939751,-1
3361,2.926723929269143e-06,1.2979910555675978,1.5922476772450187,1.452782017682368,0.29425662167742095,507034.9549639152,0.8701396141884509,1.067401638576456,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,506687.72047508665,1.165955041939751,-1
3362,2.45754882077296e-06,1.0719704788249371,1.3552677080021727,1.2249180326158013,0.28329722917723554,503177.2791177436,0.8558145599595322,1.0819867338349145,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,502334.3450347828,1.165955041939751,-1
3363,1.7605966435740888e-06,0.7376453206813456,1.0065321944213943,0.8829889599577451,0.2688868737400487,497596.3888241658,0.8220282100849161,1.121674380593662,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,496057.00145965436,1.165955041939751,-1
3364,8.08056142918666e-07,0.28342319144541134,0.53607800623212,0.40877928291512705,0.25265481478670865,490243.2397057148,0.6881654227127854,1.3016237164092759,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,487822.9991017724,1.165955041939751,-1
3365,-3.55503626621776e-07,-0.26727519011019174,-0.02931603077985541,-0.18059485246007523,0.23795915933033635,481662.6582319916,1.4750733312742064,0.1617931509630588,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,478266.35584866663,1.165955041939751,-1
3366,-1.542692283804006e-06,-0.8245747182729167,-0.5961531282409818,-0.775220533596424,0.22842159003193496,473328.7183413566,1.0486962314478498,0.7581890701932021,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,469036.6765182974,1.165955041939751,-1
3367,-2.4723606304866e-06,-1.257836859186853,-1.033268148423451,-1.232139838887061,0.224568710763402,467077.7468169121,0.9981860524513695,0.8199742650770306,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,462146.9363400132,1.165955041939751,-1
3368,-2.9344053213301653e-06,-1.4721586834373628,-1.2483787037466332,-1.456497418887245,0.2237799796907296,464055.87007027323,0.9843136845484601,0.8346900748005959,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,458826.2693724809,1.165955041939751,-1
3369,-2.9440753088996914e-06,-1.4752763880379005,-1.2528658152079406,-1.4611739893365483,0.2224105728299599,463993.2097056279,0.9831583592391869,0.8349388014438014,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,458757.4818447182,1.165955041939751,-1
3370,-2.748770397227791e-06,-1.3783613304377476,-1.1534989312345132,-1.366571350633569,0.22486239920323436,507875.44286166393,0.9838380504284776,0.8233371864231581,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,507828.64323330944,1.0319000037849841,1
3371,-2.6681413161377965e-06,-1.3383945401955362,-1.112579311462068,-1.3274235321366143,0.22581522873346827,507134.03784795915,0.9841795301372205,0.8181278024603692,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,507068.19089089695,1.0319000037849841,1
3372,-2.869926641922119e-06,-1.4385546412923391,-1.2152353105526001,-1.425294708758851,0.22331933073973897,507796.63263188675,0.9834551665563473,0.8307848797950462,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,507767.40494767326,1.0190500868733745,-1
3373,-3.272350709139266e-06,-1.6284975911283681,-1.418836612823158,-1.619478783835401,0.20966097830521013,504090.4646817849,0.9763966433394232,0.8506904239555653,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,504004.73899099295,1.0190500868733745,-1
3374,-3.6764130613170672e-06,-1.8149629672635048,-1.6217815050189202,-1.8131315100966412,0.19318146224458466,500444.57342042384,0.9685955451392159,0.8654999409265828,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,500304.4193171491,1.0190500868733745,-1
3375,-3.95942668427894e-06,-1.945270909873847,-1.7630581124261946,-1.9479944377346743,0.1822127974476524,497934.53481827764,0.9639328617432322,0.8736416316639494,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,497757.5682018953,1.0190500868733745,-1
3376,-4.160643834600882e-06,-2.037769832438728,-1.8630733855760198,-2.043496098287476,0.17469644686270835,496171.2710916403,0.9609340616975631,0.8785539206356984,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,495968.76399868313,1.0190500868733745,-1
3377,-4.419221920086067e-06,-2.156458435440665,-1.9910821267629757,-2.16576006217621,0.16537630867768938,493930.84991129197,0.9574018895173322,0.8839798435333729,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,493696.26985070744,1.0190500868733745,-1
3378,-4.824089110853306e-06,-2.341892674978378,-2.1903574990654824,-2.356163299729358,0.15153517591289578,490479.18805422937,0.9524685978979529,0.8908378929232648,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,490196.02152651217,1.0190500868733745,-1
3379,-5.2959584918199805e-06,-2.5574010569966616,-2.4208668035360956,-2.5765158739923635,0.13653425346056602,486540.3617809636,0.9474433837494363,0.8968613779500421,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,486202.9676071633,1.0190500868733745,-1
3380,-5.575979630591829e-06,-2.684980344915006,-2.55678622357253,-2.7064988012306688,0.12819412134247576,484244.4291403516,0.9447544186994559,0.8996472123025941,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,483876.0200595038,1.0190500868733745,-1
3381,-5.300668005590967e-06,-2.5483634833880626,-2.4167990484571016,-2.5787067559106807,0.13156443493096104,507257.6049420579,0.9432564177070796,0.8945588914712836,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,507074.0485100172,1.0944916819109038,1
3382,-4.165961300605346e-06,-1.9883785170724435,-1.8467452889391252,-2.04601558612566,0.14163322813331836,497589.15739565284,0.9364461975966198,0.8697426515665315,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,496699.8594558958,1.0944916819109038,1
3383,-2.1711758188049123e-06,-1.0156359627731062,-0.8701687440563471,-1.084925543640754,0.14546721871675905,481778.79208334495,0.9177873692957066,0.7863347810865559,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,479821.94613721553,1.0944916819109038,1
3384,2.679442526565094e-07,0.1544399841095228,0.2831844076293487,0.13622573248291597,0.1287444235198259,464237.024516263,1.130874215045166,2.0735947788220708,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,461217.1488435068,1.0944916819109038,1
3385,2.4647803078861586e-06,1.1910268938025546,1.2870358124070869,1.2284441258567036,0.09600891860453231,449879.325490643,0.9480742520822607,1.0244987091393223,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,446080.82743469166,1.0944916819109038,1
3386,3.818536937296677e-06,1.822031062669622,1.8904285858533203,1.8809361960859674,0.0683975231836984,441626.28207753587,0.9361765972309768,0.9713198842061848,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,437416.26687339164,1.0944916819109038,1
3387,4.153174859383577e-06,1.977123629281309,2.037882204076279,2.0399568243639696,0.060758574794970155,439650.4520206852,0.9340123305554109,0.9627152691096903,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,435345.74181891547,1.0944916819109038,1
3388,3.799304944925345e-06,1.8015781983438928,1.8580628958443104,1.8717703348776367,0.056484697500417624,506626.3914379284,0.9303534325651773,0.9595227088448451,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,506336.168843835,1.1193147066051758,-1
3389,3.355001353610662e-06,1.5818582674875887,1.6338067303062056,1.6591972387918086,0.05194846281861687,502859.46356107225,0.9250684482263152,0.9554478348471444,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,502218.90802845394,1.1193147066051758,-1
3390,3.2606456698790187e-06,1.5353222179865316,1.586396374948656,1.6138493548214456,0.05107415696212447,502069.5807036314,0.9238360964572162,0.9545685050975412,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,501356.5682317811,1.1193147066051758,-1
3391,3.535485163147598e-06,1.6716964773796656,1.7261469196093675,1.7457386350746449,0.054450442229701856,507282.4811487234,0.9276996822297313,0.9579166855178769,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,507078.4922604557,1.1063169152372312,1
3392,3.9026864273779824e-06,1.8534425665321081,1.9118399054469697,1.9210070144747955,0.05839733891486154,504123.00447037484,0.9317823386818991,0.961140469335335,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,503655.0266236367,1.1063169152372312,1
3393,4.108101451966506e-06,1.9548859506594112,2.0152149838789977,2.0185889608353977,0.06032903321958649,502379.52152119926,0.9336396019805857,0.9624523184175772,,1,translated_local_bridge,1.991019392641219e-05,0.82,438009.570142568,501767.98665155785,1.1063169152372312,1
