time_s,acc_m_s2
1.777499999999962199e+01,3.876878764730753435e-01
1.777999999999962100e+01,5.443305229730753814e-01
1.778499999999962000e+01,7.007144797730753272e-01
1.778999999999962256e+01,8.366055427730753058e-01
1.779499999999962156e+01,9.412531291730753535e-01
1.779999999999962057e+01,1.001796427073075257e+00
1.780499999999961958e+01,1.001398141073075232e+00
1.780999999999961858e+01,9.405262081730753065e-01
1.781499999999962114e+01,8.465494492730754050e-01
1.781999999999962014e+01,7.511231647730753913e-01
1.782499999999961915e+01,6.627734218730753080e-01
1.782999999999962171e+01,5.733996130730752983e-01
1.783499999999962071e+01,4.834634950730752889e-01
1.783999999999961972e+01,4.044069613730753021e-01
1.784499999999961872e+01,3.459717343730753236e-01
1.784999999999961773e+01,3.082488508730752974e-01
1.785499999999962029e+01,2.743321492730753097e-01
1.785999999999961929e+01,2.137900285730753025e-01
1.786499999999961830e+01,1.040918617730753198e-01
1.786999999999962085e+01,-4.556234673692469844e-02
1.787499999999961986e+01,-1.964626999269246943e-01
1.787999999999961886e+01,-3.040844821269246823e-01
1.788499999999961787e+01,-3.392817811269246975e-01
1.788999999999961688e+01,-3.034677274269246827e-01
1.789499999999961943e+01,-2.301369964269247281e-01
1.789999999999961844e+01,-1.592011807269247126e-01
1.790499999999961744e+01,-1.076803360269247140e-01
1.790999999999962000e+01,-7.004211282692469898e-02
1.791499999999961901e+01,-4.181635899692470043e-02
1.791999999999961801e+01,-2.773775331692470217e-02
1.792499999999961702e+01,-2.797876539692470063e-02
1.792999999999961602e+01,-2.808291816692470161e-02
1.793499999999961858e+01,-1.129519269692470101e-02
1.793999999999961759e+01,2.095059122307530233e-02
1.794499999999961659e+01,5.022290528307530449e-02
1.794999999999961915e+01,6.372308393307531127e-02
1.795499999999961815e+01,6.579223856307531149e-02
1.795999999999961716e+01,6.262530569307529771e-02
1.796499999999961616e+01,4.675932782307530566e-02
1.796999999999961517e+01,3.564426323075300766e-03
1.797499999999961773e+01,-7.019600229692470050e-02
1.797999999999961673e+01,-1.613441752269247076e-01
1.798499999999961574e+01,-2.532955615269247285e-01
1.798999999999961830e+01,-3.374428966269246710e-01
1.799499999999961730e+01,-4.094632078269247466e-01
1.799999999999961631e+01,-4.575960709269247251e-01
1.800499999999961531e+01,-4.617557071269247637e-01
1.800999999999961432e+01,-4.098353992269247459e-01
1.801499999999961688e+01,-3.101451001269246999e-01
1.801999999999961588e+01,-1.871420227269247061e-01
1.802499999999961489e+01,-7.229349801692469546e-02
1.802999999999961744e+01,7.095828161075300872e-03
1.803499999999961645e+01,4.134004838307529794e-02
1.803999999999961545e+01,4.221030329307529777e-02
1.804499999999961446e+01,3.209761574307530563e-02
1.804999999999961346e+01,2.618222498307530219e-02
1.805499999999961602e+01,1.707455231307530158e-02
1.805999999999961503e+01,-1.655704125692470177e-02
1.806499999999961403e+01,-8.002714284692470648e-02
1.806999999999961659e+01,-1.489096078269246948e-01
1.807499999999961560e+01,-1.873961998269247087e-01
1.807999999999961460e+01,-1.764456892269246902e-01
1.808499999999961361e+01,-1.261709107269246843e-01
1.808999999999961261e+01,-6.920789985692470114e-02
1.809499999999961517e+01,-4.301985960692469857e-02
1.809999999999961418e+01,-6.958772343692470885e-02
1.810499999999961318e+01,-1.451084290269246957e-01
1.810999999999961574e+01,-2.473423630269247220e-01
1.811499999999961474e+01,-3.468246901269247395e-01
1.811999999999961375e+01,-4.154059096269247520e-01
1.812499999999961275e+01,-4.378102819269247270e-01
1.812999999999961176e+01,-4.192113067269247484e-01
1.813499999999961432e+01,-3.772506994269246849e-01
1.813999999999961332e+01,-3.262218262269246938e-01
1.814499999999961233e+01,-2.724046567269247099e-01
1.814999999999961489e+01,-2.197465387269247061e-01
1.815499999999961389e+01,-1.722614299269247251e-01
1.815999999999961290e+01,-1.355178787269246954e-01
1.816499999999961190e+01,-1.169696212269246971e-01
1.816999999999961091e+01,-1.215808117269247118e-01
1.817499999999961346e+01,-1.448139328269247017e-01
1.817999999999961247e+01,-1.702038805269247279e-01
1.818499999999961148e+01,-1.777413940269247095e-01
1.818999999999961403e+01,-1.616597629269247161e-01
1.819499999999961304e+01,-1.380069700269246913e-01
1.819999999999961204e+01,-1.349123074269246991e-01
1.820499999999961105e+01,-1.737045790269247103e-01
1.820999999999961005e+01,-2.519962270269247018e-01
1.821499999999961261e+01,-3.448487599269247084e-01
1.821999999999961162e+01,-4.287881230269247612e-01
1.822499999999961062e+01,-4.985407546269247092e-01
1.822999999999961318e+01,-5.579459944269247185e-01
1.823499999999961219e+01,-6.054520966269247850e-01
1.823999999999961119e+01,-6.377323921269247853e-01
1.824499999999961020e+01,-6.589609378269247753e-01
1.824999999999960920e+01,-6.744705478269248378e-01
1.825499999999961176e+01,-6.779905720269246983e-01
1.825999999999961076e+01,-6.541113643269247380e-01
1.826499999999960977e+01,-5.896466170269247797e-01
1.826999999999961233e+01,-4.835695174269247221e-01
1.827499999999961133e+01,-3.560522704269246663e-01
1.827999999999961034e+01,-2.398133842269246918e-01
1.828499999999960934e+01,-1.519549261269247109e-01
1.828999999999960835e+01,-8.306819379692470529e-02
1.829499999999961091e+01,-1.772873784692470187e-02
1.829999999999960991e+01,4.323504608307530278e-02
1.830499999999960892e+01,8.524438946307530407e-02
1.830999999999961148e+01,9.762941636307530258e-02
1.831499999999961048e+01,8.678081204307530605e-02
1.831999999999960949e+01,7.667280386307531725e-02
1.832499999999960849e+01,9.628094357307531714e-02
1.832999999999960750e+01,1.623916126730753084e-01
1.833499999999961005e+01,2.709407341730752927e-01
1.833999999999960906e+01,3.999634237730753661e-01
1.834499999999960806e+01,5.219135938730753432e-01
1.834999999999961062e+01,6.205003660730753490e-01
1.835499999999960963e+01,6.982419673730753118e-01
1.835999999999960863e+01,7.636010923730752742e-01
1.836499999999960764e+01,8.097345793730753583e-01
1.836999999999960664e+01,8.122720339730752359e-01
1.837499999999960920e+01,7.501745377730754116e-01
1.837999999999960821e+01,6.261231637730753086e-01
1.838499999999960721e+01,4.674475909730753109e-01
1.838999999999960977e+01,3.156185152730753285e-01
1.839499999999960878e+01,2.084853691730753078e-01
1.839999999999960778e+01,1.511228656730753128e-01
1.840499999999960679e+01,1.035036541730753046e-01
1.840999999999960579e+01,1.934330120307530335e-02
1.841499999999960835e+01,-1.001400757269246961e-01
1.841999999999960735e+01,-2.085130096269247335e-01
1.842499999999960636e+01,-2.696039998269246785e-01
1.842999999999960892e+01,-2.910843682269246835e-01
1.843499999999960792e+01,-3.072782257269247030e-01
1.843999999999960693e+01,-3.465254851269246594e-01
1.844499999999960593e+01,-4.203111058269247136e-01
1.844999999999960494e+01,-5.232779449269246985e-01
1.845499999999960750e+01,-6.304990867269247845e-01
1.845999999999960650e+01,-7.075482982269247767e-01
1.846499999999960551e+01,-7.308908008269248135e-01
1.846999999999960806e+01,-6.922923748269247390e-01
1.847499999999960707e+01,-5.931771379269247246e-01
1.847999999999960608e+01,-4.497809344269247389e-01
1.848499999999960508e+01,-2.990258575269247321e-01
1.848999999999960409e+01,-1.804332580269246977e-01
1.849499999999960664e+01,-1.045591864269247023e-01
1.849999999999960565e+01,-5.539510593692469759e-02
1.850499999999960465e+01,-1.676419902692470251e-02
1.850999999999960721e+01,2.080282319307530034e-02
1.851499999999960622e+01,6.446653478307530494e-02
1.851999999999960522e+01,1.090382599730753133e-01
1.852499999999960423e+01,1.330177258730753098e-01
1.852999999999960323e+01,1.214873461730753001e-01
1.853499999999960579e+01,8.827128458307531567e-02
1.853999999999960480e+01,6.373811285307530439e-02
1.854499999999960380e+01,6.451801766307531383e-02
1.854999999999960636e+01,7.943986151307531884e-02
1.855499999999960536e+01,7.989868502307530262e-02
1.855999999999960437e+01,4.199709275307530326e-02
1.856499999999960338e+01,-3.623379210692469904e-02
1.856999999999960238e+01,-1.339649557269246838e-01
1.857499999999960494e+01,-2.266685728269247357e-01
1.857999999999960394e+01,-3.057699382269247201e-01
1.858499999999960295e+01,-3.780792520269247170e-01
1.858999999999960551e+01,-4.470009766269247287e-01
1.859499999999960451e+01,-5.006840434269247408e-01
1.859999999999960352e+01,-5.205743089269246893e-01
1.860499999999960252e+01,-4.971587218269247210e-01
1.860999999999960153e+01,-4.333117102269247178e-01
1.861499999999960409e+01,-3.350760379269247524e-01
1.861999999999960309e+01,-2.108893840269246978e-01
1.862499999999960210e+01,-7.767364536692469845e-02
1.862999999999960465e+01,4.128773165307530330e-02
1.863499999999960366e+01,1.312995043730753042e-01
1.863999999999960266e+01,1.927415944730753172e-01
1.864499999999960167e+01,2.285933185730753270e-01
1.864999999999960067e+01,2.387885572730752970e-01
1.865499999999960323e+01,2.329693633730753333e-01
1.865999999999960224e+01,2.356235569730753265e-01
1.866499999999960124e+01,2.644669189730753378e-01
1.866999999999960380e+01,3.096087130730753034e-01
1.867499999999960281e+01,3.480292837730753486e-01
1.867999999999960181e+01,3.736649719730753549e-01
1.868499999999960082e+01,3.998776843730753594e-01
1.868999999999959982e+01,4.347768574730753732e-01
1.869499999999960238e+01,4.671940024730752983e-01
1.869999999999960139e+01,4.802777956730753250e-01
1.870499999999960039e+01,4.638221092730753226e-01
1.870999999999960295e+01,4.049599510730753082e-01
1.871499999999960195e+01,2.836581238730753185e-01
1.871999999999960096e+01,9.180828008307530264e-02
1.872499999999959996e+01,-1.486929049269246905e-01
1.872999999999959897e+01,-3.963191812269246661e-01
1.873499999999960153e+01,-6.127878184269247575e-01
1.873999999999960053e+01,-7.754268274269247030e-01
1.874499999999959954e+01,-8.744421985269247299e-01
1.874999999999960210e+01,-8.956869307269247349e-01
1.875499999999960110e+01,-8.155383478269246922e-01
1.875999999999960011e+01,-6.289343917269246687e-01
1.876499999999959911e+01,-3.794190037269247195e-01
