strain,stress
5.047790675301952e-09,2.2092469770607304
3.867515249907763e-09,1.6926804069750556
2.340979892576708e-09,1.0245675947578146
2.1202241318820753e-09,0.9279502767359681
3.4803045757069618e-09,1.5232114122226939
5.05505247317471e-09,2.212425219985286
5.195764331616196e-09,2.274010033598789
4.225698046951676e-09,1.8494448832589476
4.374339443752071e-09,1.9145001871870793
5.333978455522036e-09,2.3345016734205633
5.221738888002963e-09,2.2853782170020214
4.305484501804142e-09,1.8843647116614315
3.760696141849971e-09,1.6459293020364814
3.7053121479094414e-09,1.6216896041050006
3.742064542523721e-09,1.6377748821848968
3.786946562325425e-09,1.6574182218060198
3.680465884727579e-09,1.6108152364149213
3.5300029848125273e-09,1.5449627222796685
4.399914807467039e-09,1.925693657481118
5.793176227999916e-09,2.5354769824173236
6.571094388058866e-09,2.8759454079247018
7.465676547374027e-09,3.267473713737672
8.396098279714531e-09,3.6746877865442684
8.142753153920719e-09,3.5638072074323843
7.282576300661674e-09,3.1873369385485653
6.596845234715593e-09,2.8872156811576
5.859833169837411e-09,2.5646504677552016
5.326108583291294e-09,2.331057296948953
5.769385732710426e-09,2.5250646885680075
7.492499552641505e-09,3.2792132344735063
9.377184588499363e-09,4.104076028121639
1.006921729611384e-08,4.406955300593251
9.112059676449485e-09,3.9880398356234936
7.161732414503982e-09,3.1344476633461658
6.718867426753251e-09,2.9406206609267724
7.994473109898396e-09,3.498910055373844
7.583224435795255e-09,3.318920442387713
5.204967875096903e-09,2.2780381127963842
4.499288782574779e-09,1.9691862799425581
5.4860020201471254e-09,2.4010372376295295
5.421407559068691e-09,2.372766430250247
4.575149758237572e-09,2.0023880590852476
4.907748477394843e-09,2.147955251177364
6.8001566822177816e-09,2.976198214247521
8.320111650498664e-09,3.641431013098101
7.714859772287658e-09,3.376532769824967
6.444919185071553e-09,2.8207227959523715
6.963936455690762e-09,3.0478790728099114
8.520559650604416e-09,3.7291603122661994
8.670130865412792e-09,3.7946225660374377
6.997566826608002e-09,3.062597946880873
5.810263997224915e-09,2.5429557201331625
6.985247801107056e-09,3.05720632674467
9.09466055798905e-09,3.9804248308947288
1.0021981512298337e-08,4.386281798200593
9.585876558204737e-09,4.195413433506594
8.536289792044363e-09,3.736044862292209
7.798776736717167e-09,3.413260382342084
7.184675388609379e-09,3.1444890258842624
6.17831806914379e-09,2.704040519025507
5.3376034418856466e-09,2.3360882071500373
5.091888367314761e-09,2.22854704297894
5.580657659816724e-09,2.4424648045104207
7.116590756372893e-09,3.1146906888239103
8.58538578965996e-09,3.7575325172476224
8.441036157650276e-09,3.6943555733783824
7.945974737490713e-09,3.47768396072648
8.24866039171555e-09,3.6101592176478396
