step,substep,layer_index,gamma,tau,kt_exact,branch_id,reason_code,gamma_m_global,f_mrdf,g_ref,g_t_ref,reload_factor,branch_kind
4557,3,0,2.6459518090e-07,1.2840616433e-01,5.0923619988e+05,,1,,,,,,
4558,0,0,2.4525005165e-07,1.1855659694e-01,5.0906330992e+05,,1,,,,,,
4558,1,0,2.2399669077e-07,1.0773930769e-01,5.0887355587e+05,,1,,,,,,
4558,2,0,2.0104869474e-07,9.6064028262e-02,5.0866889478e+05,,1,,,,,,
4558,3,0,1.7636658974e-07,8.3511723355e-02,5.0844902604e+05,,1,,,,,,
4559,0,0,1.4971013481e-07,6.9961436596e-02,5.0821186943e+05,,1,,,,,,
4559,1,0,1.2074310612e-07,5.5243777414e-02,5.0795450820e+05,,1,,,,,,
4559,2,0,8.9153582153e-08,3.9202164096e-02,5.0767426406e+05,,1,,,,,,
4559,3,0,5.4751520196e-08,2.1742365550e-02,5.0736956229e+05,,1,,,,,,
4560,0,0,1.7516347084e-08,2.8565034510e-03,5.0704034574e+05,,1,,,,,,
4560,1,0,-2.2413916097e-08,-1.7382713082e-02,5.0668796643e+05,,1,,,,,,
4560,2,0,-6.4800356166e-08,-3.8851497637e-02,5.0631466339e+05,,1,,,,,,
4560,3,0,-1.0938117550e-07,-6.1414683334e-02,5.0592286660e+05,,1,,,,,,
4561,0,0,-1.5593831109e-07,-8.4959495211e-02,5.0551460876e+05,,1,,,,,,
4561,1,0,-2.0432658870e-07,-1.0941022978e-01,5.0509127286e+05,,1,,,,,,
4561,2,0,-2.5445330037e-07,-1.3471782440e-01,5.0465377621e+05,,1,,,,,,
4561,3,0,-3.0621344503e-07,-1.6082710903e-01,5.0420313829e+05,,1,,,,,,
4562,0,0,-3.5940087324e-07,-1.8763208821e-01,5.0374124932e+05,,1,,,,,,
4562,1,0,-4.1362358547e-07,-2.1493356595e-01,5.0327159080e+05,,1,,,,,,
4562,2,0,-4.6825029072e-07,-2.4241273909e-01,5.0279967424e+05,,1,,,,,,
4562,3,0,-5.2240587346e-07,-2.6962950743e-01,5.0233305206e+05,,1,,,,,,
4563,0,0,-5.7501900345e-07,-2.9604692115e-01,5.0188088263e+05,,1,,,,,,
4563,1,0,-6.2491041234e-07,-3.2107579095e-01,5.0145315819e+05,,1,,,,,,
4563,2,0,-6.7089977088e-07,-3.4412825102e-01,5.0105979155e+05,,1,,,,,,
4563,3,0,-7.1190547291e-07,-3.6466738067e-01,5.0070978182e+05,,1,,,,,,
4564,0,0,-7.4701550107e-07,-3.8224206204e-01,5.0041064019e+05,,1,,,,,,
4564,1,0,-7.7551718588e-07,-3.9650115198e-01,5.0016817101e+05,,1,,,,,,
4564,2,0,-7.9688581121e-07,-4.0718711778e-01,4.9998660025e+05,,1,,,,,,
4564,3,0,-8.1074298357e-07,-4.1411470296e-01,4.9986895369e+05,,1,,,,,,
4565,0,0,-8.1680249780e-07,-4.1714351015e-01,4.9981753319e+05,,1,,,,,,
4565,1,0,-8.1482264964e-07,-4.1613443042e-01,3.0118226408e+05,,1,,,,,,
4565,2,0,-8.0433587364e-07,-4.1079015313e-01,5.0957463144e+05,,1,,,,,,
4565,3,0,-7.8488309362e-07,-4.0087916907e-01,5.0940409269e+05,,1,,,,,,
4566,0,0,-7.5653989682e-07,-3.8644454694e-01,5.0915590044e+05,,1,,,,,,
4566,1,0,-7.1950383860e-07,-3.6759341762e-01,5.0883209953e+05,,1,,,,,,
4566,2,0,-6.7388908069e-07,-3.4439224582e-01,5.0843409097e+05,,1,,,,,,
4566,3,0,-6.2000227864e-07,-3.1700700258e-01,5.0796503130e+05,,1,,,,,,
4567,0,0,-5.5838460421e-07,-2.8572386587e-01,5.0743016625e+05,,1,,,,,,
4567,1,0,-4.8982890166e-07,-2.5095698078e-01,5.0683693344e+05,,1,,,,,,
4567,2,0,-4.1537505308e-07,-2.1324493749e-01,5.0619486579e+05,,1,,,,,,
4567,3,0,-3.3629189683e-07,-1.7324033553e-01,5.0551537444e+05,,1,,,,,,
4568,0,0,-2.5405389688e-07,-1.3169672482e-01,5.0481148872e+05,,1,,,,,,
4568,1,0,-1.7031589535e-07,-8.9454730422e-02,5.0409758748e+05,,1,,,,,,
4568,2,0,-8.6882375727e-08,-4.7425670537e-02,5.0338909666e+05,,1,,,,,,
4568,3,0,-5.6622004356e-09,-6.5682380794e-03,5.0270208191e+05,,1,,,,,,
4569,0,0,7.1401377133e-08,3.2146743527e-02,5.0205265641e+05,,1,,,,,,
4569,1,0,1.4243137056e-07,6.7786343489e-02,5.0145615973e+05,,1,,,,,,
4569,2,0,2.0574568634e-07,9.9518909197e-02,5.0092613292e+05,,1,,,,,,
4569,3,0,2.6000075353e-07,1.2668439746e-01,5.0047319429e+05,,1,,,,,,
4570,0,0,3.0432881669e-07,1.4886121844e-01,5.0010398221e+05,,1,,,,,,
4570,1,0,3.3844406063e-07,1.6591754822e-01,4.9982035394e+05,,1,,,,,,
4570,2,0,3.6269560984e-07,1.7803652397e-01,4.9961900526e+05,,1,,,,,,
4570,3,0,3.7805418521e-07,1.8570898157e-01,4.9949160833e+05,,1,,,,,,
4571,0,0,3.8603151147e-07,1.8969332523e-01,4.9942547367e+05,,1,,,,,,
4571,1,0,3.8854412451e-07,1.9094816200e-01,4.9940464838e+05,,1,,,,,,
4571,2,0,3.8774271674e-07,1.9053970015e-01,2.7393916988e+05,,1,,,,,,
4571,3,0,3.8577520302e-07,1.8953692129e-01,3.2088155090e+05,,1,,,,,,
4572,0,0,3.8467437502e-07,1.8897587955e-01,3.4714520280e+05,,1,,,,,,
4572,1,0,3.8641723754e-07,1.8986417510e-01,2.9640875603e+05,,1,,,,,,
4572,2,0,3.9285059871e-07,1.9314287105e-01,4.4991960140e+05,,1,,,,,,
4572,3,0,4.0525042835e-07,1.9946127221e-01,5.0950008748e+05,,1,,,,,,
4573,0,0,4.2390438193e-07,2.0896390912e-01,5.0933350856e+05,,1,,,,,,
4573,1,0,4.4848315757e-07,2.2148000791e-01,5.0911425477e+05,,1,,,,,,
4573,2,0,4.7859138655e-07,2.3680449744e-01,5.0884603687e+05,,1,,,,,,
4573,3,0,5.1380980293e-07,2.5471973127e-01,5.0853279842e+05,,1,,,,,,
4574,0,0,5.5365131772e-07,2.7497339959e-01,5.0817909375e+05,,1,,,,,,
4574,1,0,5.9757929721e-07,2.9728812895e-01,5.0778991046e+05,,1,,,,,,
4574,2,0,6.4500848394e-07,3.2136224453e-01,5.0737064678e+05,,1,,,,,,
4574,3,0,6.9531212953e-07,3.4687367510e-01,5.0692703463e+05,,1,,,,,,
4575,0,0,7.4785136057e-07,3.7349508516e-01,5.0646486904e+05,,1,,,,,,
4575,1,0,8.0202844585e-07,4.0092099332e-01,5.0598953344e+05,,1,,,,,,
4575,2,0,8.5735067649e-07,4.2890006602e-01,5.0550544160e+05,,1,,,,,,
4575,3,0,9.1348212772e-07,4.5726106550e-01,5.0501559604e+05,,1,,,,,,
4576,0,0,9.7026047418e-07,4.8592098096e-01,5.0452145913e+05,,1,,,,,,
4576,1,0,1.0276655284e-06,5.1486875565e-01,5.0402324605e+05,,1,,,,,,
4576,2,0,1.0857419429e-06,5.4412601563e-01,5.0352060978e+05,,1,,,,,,
4576,3,0,1.1444949157e-06,5.7369444514e-01,5.0301354778e+05,,1,,,,,,
4577,0,0,1.2037888308e-06,6.0350495187e-01,5.0250326828e+05,,1,,,,,,
4577,1,0,1.2632803760e-06,6.3338445419e-01,5.0199274606e+05,,1,,,,,,
4577,2,0,1.3224088715e-06,6.6305156399e-01,5.0148677964e+05,,1,,,,,,
4577,3,0,1.3804498868e-06,6.9214398572e-01,5.0099150883e+05,,1,,,,,,
4578,0,0,1.4366189525e-06,7.2027078011e-01,5.0051351676e+05,,1,,,,,,
4578,1,0,1.4901964321e-06,7.4707484512e-01,5.0005876975e+05,,1,,,,,,
4578,2,0,1.5406374149e-06,7.7228752539e-01,4.9963170247e+05,,1,,,,,,
4578,3,0,1.5876341415e-06,7.9575924759e-01,4.9923471651e+05,,1,,,,,,
4579,0,0,1.6311118562e-06,8.1745686236e-01,4.9886824328e+05,,1,,,,,,
4579,1,0,1.6711580072e-06,8.3742786755e-01,4.9853136182e+05,,1,,,,,,
4579,2,0,1.7079036179e-06,8.5574103594e-01,4.9822280664e+05,,1,,,,,,
4579,3,0,1.7413888084e-06,8.7241942020e-01,4.9794209564e+05,,1,,,,,,
4580,0,0,1.7714481132e-06,8.8738343066e-01,4.9769048201e+05,,1,,,,,,
4580,1,0,1.7976445951e-06,9.0041830122e-01,4.9747149313e+05,,1,,,,,,
4580,2,0,1.8192671148e-06,9.1117293591e-01,4.9729094374e+05,,1,,,,,,
4580,3,0,1.8353870918e-06,9.1918817029e-01,4.9715646049e+05,,1,,,,,,
4581,0,0,1.8449553784e-06,9.2394472403e-01,4.9707668393e+05,,1,,,,,,
4581,1,0,1.8469107210e-06,9.2491666327e-01,4.9706038548e+05,,1,,,,,,
4581,2,0,1.8403531422e-06,9.2157455906e-01,4.0844743889e+05,,1,,,,,,
4581,3,0,1.8239852163e-06,9.1323420687e-01,5.0948282911e+05,,1,,,,,,
4582,0,0,1.7960323360e-06,8.9899611948e-01,5.0923783476e+05,,1,,,,,,
4582,1,0,1.7553111302e-06,8.7826659820e-01,5.0888152396e+05,,1,,,,,,
4582,2,0,1.7010230391e-06,8.5065326222e-01,5.0840759135e+05,,1,,,,,,
4582,3,0,1.6323143970e-06,8.1574182437e-01,5.0780954368e+05,,1,,,,,,
4583,0,0,1.5485336081e-06,7.7322759753e-01,5.0708297594e+05,,1,,,,,,
4583,1,0,1.4492932392e-06,7.2294704833e-01,5.0622610878e+05,,1,,,,,,
4583,2,0,1.3345723441e-06,6.6492891588e-01,5.0524063318e+05,,1,,,,,,
4583,3,0,1.2048513418e-06,5.9946052576e-01,5.0413277391e+05,,1,,,,,,
4584,0,0,1.0612519481e-06,5.2715495027e-01,5.0291431565e+05,,1,,,,,,
4584,1,0,9.0564240974e-07,4.4899881902e-01,5.0160324792e+05,,1,,,,,,
4584,2,0,7.4066866808e-07,3.6636139552e-01,5.0022371746e+05,,1,,,,,,
4584,3,0,5.6968547171e-07,2.8095298577e-01,4.9880512379e+05,,1,,,,,,
4585,0,0,3.9658358987e-07,1.9473235763e-01,4.9738040122e+05,,1,,,,,,
4585,1,0,2.2553300600e-07,1.0977475889e-01,4.9598372833e+05,,1,,,,,,
4585,2,0,6.0680053700e-08,2.8120614126e-02,4.9464802829e+05,,1,,,,,,
4585,3,0,-9.4155955032e-08,-4.8372182130e-02,4.9340264145e+05,,1,,,,,,
4586,0,0,-2.3574501032e-07,-1.1815242851e-01,4.9227147310e+05,,1,,,,,,
4586,1,0,-3.6163883540e-07,-1.8006337917e-01,4.9127178377e+05,,1,,,,,,
4586,2,0,-4.7028145201e-07,-2.3338977715e-01,4.9041364516e+05,,1,,,,,,
4586,3,0,-5.6104113263e-07,-2.7786715398e-01,4.8969997387e+05,,1,,,,,,
4587,0,0,-6.3417682992e-07,-3.1366073865e-01,4.8912700020e+05,,1,,,,,,
4587,1,0,-6.9075513759e-07,-3.4132220796e-01,4.8868503133e+05,,1,,,,,,
4587,2,0,-7.3253113184e-07,-3.6173070704e-01,4.8835941054e+05,,1,,,,,,
4587,3,0,-7.6180116299e-07,-3.7602166769e-01,4.8813162900e+05,,1,,,,,,
4588,0,0,-7.8123148218e-07,-3.8550475329e-01,4.8798058526e+05,,1,,,,,,
4588,1,0,-7.9366629463e-07,-3.9157209964e-01,4.8788399061e+05,,1,,,,,,
4588,2,0,-8.0192326925e-07,-3.9560028061e-01,4.8781987937e+05,,1,,,,,,
4588,3,0,-8.0859219714e-07,-3.9885334355e-01,4.8776811575e+05,,1,,,,,,
4589,0,0,-8.1586000776e-07,-4.0239814485e-01,4.8771172119e+05,,1,,,,,,
4589,1,0,-8.2538869495e-07,-4.0704504506e-01,4.8763781106e+05,,1,,,,,,
4589,2,0,-8.3826877578e-07,-4.1332521625e-01,4.8753795544e+05,,1,,,,,,
4589,3,0,-8.5505890371e-07,-4.2150994859e-01,4.8740787238e+05,,1,,,,,,
4590,0,0,-8.7590433618e-07,-4.3166849420e-01,4.8724650581e+05,,1,,,,,,
4590,1,0,-9.0070782454e-07,-4.4375152783e-01,4.8705469455e+05,,1,,,,,,
4590,2,0,-9.2931204017e-07,-4.5768018456e-01,4.8683375403e+05,,1,,,,,,
4590,3,0,-9.6164800292e-07,-4.7341838879e-01,4.8658432736e+05,,1,,,,,,
4591,0,0,-9.9781167202e-07,-4.9101002550e-01,4.8630579928e+05,,1,,,,,,
4591,1,0,-1.0380497499e-06,-5.1057180951e-01,4.8599641537e+05,,1,,,,,,
4591,2,0,-1.0826610781e-06,-5.3224511560e-01,4.8565405046e+05,,1,,,,,,
4591,3,0,-1.1318446656e-06,-5.5612205736e-01,4.8527737874e+05,,1,,,,,,
4592,0,0,-1.1855420287e-06,-5.8216915205e-01,4.8486707205e+05,,1,,,,,,
4592,1,0,-1.2433248163e-06,-6.1017339240e-01,4.8442663266e+05,,1,,,,,,
4592,2,0,-1.3043671334e-06,-6.3972974588e-01,4.8396256402e+05,,1,,,,,,
4592,3,0,-1.3675184561e-06,-6.7027749635e-01,4.8348377079e+05,,1,,,,,,
4593,0,0,-1.4314641376e-06,-7.0117873012e-01,4.8300030517e+05,,1,,,,,,
4593,1,0,-1.4949345589e-06,-7.3181976912e-01,4.8252177008e+05,,1,,,,,,
4593,2,0,-1.5569085764e-06,-7.6170913571e-01,4.8205579677e+05,,1,,,,,,
4593,3,0,-1.6167566349e-06,-7.9054580328e-01,4.8160700290e+05,,1,,,,,,
4594,0,0,-1.6742839942e-06,-8.1823900016e-01,4.8117671334e+05,,1,,,,,,
4594,1,0,-1.7296607967e-06,-8.4487358250e-01,4.8076352519e+05,,1,,,,,,
4594,2,0,-1.7832558694e-06,-8.7062944325e-01,4.8036457631e+05,,1,,,,,,
4594,3,0,-1.8354168500e-06,-8.9567562329e-01,4.7997719164e+05,,1,,,,,,
4595,0,0,-1.8862533924e-06,-9.2006642506e-01,4.7960048403e+05,,1,,,,,,
4595,1,0,-1.9354790894e-06,-9.4366613105e-01,4.7923650115e+05,,1,,,,,,
4595,2,0,-1.9823518715e-06,-9.6612117022e-01,4.7889063427e+05,,1,,,,,,
4595,3,0,-2.0257266103e-06,-9.8688599632e-01,4.7857120092e+05,,1,,,,,,
4596,0,0,-2.0642047853e-06,-1.0052950988e+00,4.7828832726e+05,,1,,,,,,
4596,1,0,-2.0963422147e-06,-1.0206622644e+00,4.7805242634e+05,,1,,,,,,
4596,2,0,-2.1208632103e-06,-1.0323823812e+00,4.7787265192e+05,,1,,,,,,
4596,3,0,-2.1368309206e-06,-1.0400119792e+00,4.7775568720e+05,,1,,,,,,
4597,0,0,-2.1437379541e-06,-1.0433116791e+00,4.7770511747e+05,,1,,,,,,
4597,1,0,-2.1415040068e-06,-1.0421730940e+00,3.0765128958e+05,,1,,,,,,
4597,2,0,-2.1302294781e-06,-1.0364274335e+00,5.0956431906e+05,,1,,,,,,
4597,3,0,-2.1100273364e-06,-1.0261349499e+00,5.0938546915e+05,,1,,,,,,
4598,0,0,-2.0810822745e-06,-1.0113944613e+00,5.0912952528e+05,,1,,,,,,
4598,1,0,-2.0435174298e-06,-9.9227532065e-01,5.0879790023e+05,,1,,,,,,
4598,2,0,-1.9973822064e-06,-9.6881119568e-01,5.0839144489e+05,,1,,,,,,
4598,3,0,-1.9427996545e-06,-9.4107499117e-01,5.0791174449e+05,,1,,,,,,
4599,0,0,-1.8799725777e-06,-9.0918168614e-01,5.0736115870e+05,,1,,,,,,
4599,1,0,-1.8091180169e-06,-8.7325477406e-01,5.0674223213e+05,,1,,,,,,
4599,2,0,-1.7303455154e-06,-8.3336444207e-01,5.0605662566e+05,,1,,,,,,
4599,3,0,-1.6435214727e-06,-7.8945925850e-01,5.0530395329e+05,,1,,,,,,
4600,0,0,-1.5481742805e-06,-7.4131920884e-01,5.0448100734e+05,,1,,,,,,
4600,1,0,-1.4434888671e-06,-6.8855451387e-01,5.0358178545e+05,,1,,,,,,
4600,2,0,-1.3284168976e-06,-6.3066299170e-01,5.0259852215e+05,,1,,,,,,
4600,3,0,-1.2018972312e-06,-5.6714246029e-01,5.0152364078e+05,,1,,,,,,
4601,0,0,-1.0631497250e-06,-4.9763865854e-01,5.0035226533e+05,,1,,,,,,
4601,1,0,-9.1198293954e-07,-4.2209793338e-01,4.9908474481e+05,,1,,,,,,
4601,2,0,-7.4904858524e-07,-3.4089050594e-01,4.9772859954e+05,,1,,,,,,
4601,3,0,-5.7598418086e-07,-2.5487524096e-01,4.9629940903e+05,,1,,,,,,
4602,0,0,-3.9540760488e-07,-1.6538891848e-01,4.9482039386e+05,,1,,,,,,
4602,1,0,-2.1075708998e-07,-7.4158732680e-02,4.9332072998e+05,,1,,,,,,
4602,2,0,-2.6000529827e-08,1.6847869556e-02,4.9183289663e+05,,1,,,,,,
4602,3,0,1.5473786506e-07,1.0561034193e-01,4.9038953462e+05,,1,,,,,,
4603,0,0,3.2757203085e-07,1.9024793123e-01,4.8902034902e+05,,1,,,,,,
4603,1,0,4.8920703179e-07,2.6918790587e-01,4.8774953568e+05,,1,,,,,,
4603,2,0,6.3719837385e-07,3.4128501944e-01,4.8659407534e+05,,1,,,,,,
4603,3,0,7.7008438806e-07,4.0587799437e-01,4.8556306361e+05,,1,,,,,,
4604,0,0,8.8738172879e-07,4.6278012666e-01,4.8465806790e+05,,1,,,,,,
4604,1,0,9.8945733716e-07,5.1221186359e-01,4.8387434862e+05,,1,,,,,,
4604,2,0,1.0773095857e-06,5.5469178915e-01,4.8320266969e+05,,1,,,,,,
4604,3,0,1.1523037622e-06,5.9090774068e-01,4.8263135990e+05,,1,,,,,,
4605,0,0,1.2159108750e-06,6.2159115671e-01,4.8214827773e+05,,1,,,,,,
4605,1,0,1.2694937307e-06,6.4741515900e-01,4.8174237704e+05,,1,,,,,,
4605,2,0,1.3141715976e-06,6.6893083393e-01,4.8140466419e+05,,1,,,,,,
4605,3,0,1.3507770643e-06,6.8654781950e-01,4.8112846300e+05,,1,,,,,,
4606,0,0,1.3798993700e-06,7.0055619376e-01,4.8090904163e+05,,1,,,,,,
4606,1,0,1.4019912753e-06,7.1117855378e-01,4.8074277748e+05,,1,,,,,,
4606,2,0,1.4175047950e-06,7.1863566126e-01,4.8062611857e+05,,1,,,,,,
4606,3,0,1.4270171163e-06,7.2320719123e-01,4.8055462680e+05,,1,,,,,,
4607,0,0,1.4313125044e-06,7.2527129050e-01,4.8052235370e+05,,1,,,,,,
4607,1,0,1.4313979278e-06,7.2531233831e-01,4.8052171194e+05,,1,,,,,,
4607,2,0,1.4284469122e-06,7.2380829106e-01,3.2383413333e+05,,1,,,,,,
4607,3,0,1.4235953349e-06,7.2133574830e-01,4.3729133766e+05,,1,,,,,,
4608,0,0,1.4179423852e-06,7.1845505679e-01,5.0956611224e+05,,1,,,,,,
4608,1,0,1.4125918143e-06,7.1572871262e-01,5.0951925238e+05,,1,,,,,,
4608,2,0,1.4081876746e-06,7.1348480359e-01,5.0948069038e+05,,1,,,,,,
4608,3,0,1.4047478335e-06,7.1173232281e-01,5.0945057734e+05,,1,,,,,,
4609,0,0,1.4019742961e-06,7.1031937627e-01,5.0942630090e+05,,1,,,,,,
4609,1,0,1.3994383803e-06,7.0902754221e-01,5.0940410718e+05,,1,,,,,,
4609,2,0,1.3967173858e-06,7.0764148886e-01,5.0938029672e+05,,1,,,,,,
4609,3,0,1.3935454952e-06,7.0602583435e-01,5.0935254458e+05,,1,,,,,,
4610,0,0,1.3899220833e-06,7.0418029774e-01,5.0932084710e+05,,1,,,,,,
4610,1,0,1.3861525519e-06,7.0226045895e-01,5.0928787726e+05,,1,,,,,,
4610,2,0,1.3828093310e-06,7.0055784598e-01,5.0925864113e+05,,1,,,,,,
4610,3,0,1.3806156197e-06,6.9944070062e-01,5.0923945990e+05,,1,,,,,,
4611,0,0,1.3802267527e-06,6.9924267488e-01,5.0923605997e+05,,1,,,,,,
4611,1,0,1.3820685158e-06,7.0018137718e-01,2.9791155768e+05,,1,,,,,,
4611,2,0,1.3864552854e-06,7.0241708825e-01,4.0054733412e+05,,1,,,,,,
4611,3,0,1.3933767529e-06,7.0594426158e-01,5.0956873684e+05,,1,,,,,,
4612,0,0,1.4018880367e-06,7.1028102827e-01,5.0949416689e+05,,1,,,,,,
4612,1,0,1.4102711488e-06,7.1455186715e-01,5.0942074989e+05,,1,,,,,,
4612,2,0,1.4166845933e-06,7.1781882875e-01,5.0936460278e+05,,1,,,,,,
4612,3,0,1.4194062894e-06,7.1920513198e-01,5.0934078069e+05,,1,,,,,,
4613,0,0,1.4169916558e-06,7.1797445739e-01,3.1129576085e+05,,1,,,,,,
4613,1,0,1.4080809323e-06,7.1343334072e-01,5.0958476135e+05,,1,,,,,,
4613,2,0,1.3915963579e-06,7.0503424296e-01,5.0944039986e+05,,1,,,,,,
4613,3,0,1.3673392390e-06,6.9267926125e-01,5.0922818034e+05,,1,,,,,,
4614,0,0,1.3353363497e-06,6.7638696368e-01,5.0894857501e+05,,1,,,,,,
4614,1,0,1.2952665632e-06,6.5600050724e-01,5.0859909815e+05,,1,,,,,,
4614,2,0,1.2465605027e-06,6.3123897631e-01,5.0817520558e+05,,1,,,,,,
4614,3,0,1.1883809120e-06,6.0168824972e-01,5.0767016392e+05,,1,,,,,,
4615,0,0,1.1197330194e-06,5.6685816653e-01,5.0707606096e+05,,1,,,,,,
4615,1,0,1.0396742405e-06,5.2628993061e-01,5.0638566729e+05,,1,,,,,,
4615,2,0,9.4756138887e-07,4.7968176466e-01,5.0559458451e+05,,1,,,,,,
4615,3,0,8.4326222310e-07,4.2699520507e-01,5.0470302384e+05,,1,,,,,,
4616,0,0,7.2726979049e-07,3.6851073118e-01,5.0371667937e+05,,1,,,,,,
4616,1,0,6.0068830343e-07,3.0481732902e-01,5.0264644861e+05,,1,,,,,,
4616,2,0,4.6509799013e-07,2.3674066448e-01,5.0150710810e+05,,1,,,,,,
4616,3,0,3.2234095595e-07,1.6523215859e-01,5.0031535429e+05,,1,,,,,,
4617,0,0,1.7428993070e-07,9.1250935510e-02,4.9908777157e+05,,1,,,,,,
4617,1,0,2.2661531153e-08,1.5669822832e-02,4.9783925552e+05,,1,,,,,,
4617,2,0,-1.3108324873e-07,-6.0773617682e-02,4.9658222717e+05,,1,,,,,,
4617,3,0,-2.8573893423e-07,-1.3747567914e-01,4.9532670070e+05,,1,,,,,,
4618,0,0,-4.4027485334e-07,-2.1392507934e-01,4.9408100664e+05,,1,,,,,,
4618,1,0,-5.9371535241e-07,-2.8964277669e-01,4.9285280292e+05,,1,,,,,,
4618,2,0,-7.4502984631e-07,-3.6412744103e-01,4.9164996999e+05,,1,,,,,,
4618,3,0,-8.9307271374e-07,-4.3682609217e-01,4.9048108089e+05,,1,,,,,,
4619,0,0,-1.0365920610e-06,-5.0713874463e-01,4.8935531908e+05,,1,,,,,,
4619,1,0,-1.1743009623e-06,-5.7445334291e-01,4.8828192034e+05,,1,,,,,,
4619,2,0,-1.3049834646e-06,-6.3819701994e-01,4.8726937353e+05,,1,,,,,,
4619,3,0,-1.4275970473e-06,-6.9788489412e-01,4.8632468064e+05,,1,,,,,,
4620,0,0,-1.5413361639e-06,-7.5314941572e-01,4.8545293827e+05,,1,,,,,,
4620,1,0,-1.6456362842e-06,-8.0374069465e-01,4.8465737900e+05,,1,,,,,,
4620,2,0,-1.7401191796e-06,-8.4949860578e-01,4.8393984777e+05,,1,,,,,,
4620,3,0,-1.8245008835e-06,-8.9030732678e-01,4.8330153885e+05,,1,,,,,,
4621,0,0,-1.8984971537e-06,-9.2604918849e-01,4.8274372865e+05,,1,,,,,,
4621,1,0,-1.9617631766e-06,-9.5657541568e-01,4.8226823495e+05,,1,,,,,,
4621,2,0,-2.0138941951e-06,-9.8170635880e-01,4.8187741429e+05,,1,,,,,,
4621,3,0,-2.0544948861e-06,-1.0012647462e+00,4.8157364925e+05,,1,,,,,,
4622,0,0,-2.0833034664e-06,-1.0151350985e+00,4.8135843520e+05,,1,,,,,,
4622,1,0,-2.1003382548e-06,-1.0233338545e+00,4.8123130380e+05,,1,,,,,,
4622,2,0,-2.1060252132e-06,-1.0260704763e+00,4.8118888271e+05,,1,,,,,,
4622,3,0,-2.1012675307e-06,-1.0236456619e+00,3.6731618784e+05,,1,,,,,,
4623,0,0,-2.0872395322e-06,-1.0164972784e+00,5.0951761139e+05,,1,,,,,,
4623,1,0,-2.0654593578e-06,-1.0054019953e+00,5.0932488129e+05,,1,,,,,,
4623,2,0,-2.0379882335e-06,-9.9141360414e-01,5.0908208467e+05,,1,,,,,,
4623,3,0,-2.0068782083e-06,-9.7558031990e-01,5.0880751903e+05,,1,,,,,,
4624,0,0,-1.9738362234e-06,-9.5877312136e-01,5.0851635798e+05,,1,,,,,,
4624,1,0,-1.9402896910e-06,-9.4171911279e-01,5.0822122954e+05,,1,,,,,,
4624,2,0,-1.9072928675e-06,-9.2495420972e-01,5.0793140639e+05,,1,,,,,,
4624,3,0,-1.8754702082e-06,-9.0879492343e-01,5.0765233595e+05,,1,,,,,,
4625,0,0,-1.8450025674e-06,-8.9333201978e-01,5.0738555182e+05,,1,,,,,,
4625,1,0,-1.8156595952e-06,-8.7844758496e-01,5.0712898777e+05,,1,,,,,,
4625,2,0,-1.7868767157e-06,-8.6385457022e-01,5.0687767488e+05,,1,,,,,,
4625,3,0,-1.7578688874e-06,-8.4915481914e-01,5.0662475166e+05,,1,,,,,,
4626,0,0,-1.7277669139e-06,-8.3390836017e-01,5.0636266306e+05,,1,,,,,,
4626,1,0,-1.6957568183e-06,-8.1770409832e-01,5.0608437861e+05,,1,,,,,,
4626,2,0,-1.6612003746e-06,-8.0022080612e-01,5.0578443899e+05,,1,,,,,,
4626,3,0,-1.6237166297e-06,-7.8126820042e-01,5.0545965537e+05,,1,,,,,,
4627,0,0,-1.5832106229e-06,-7.6080114566e-01,5.0510934284e+05,,1,,,,,,
4627,1,0,-1.5398456696e-06,-7.3890522114e-01,5.0473506002e+05,,1,,,,,,
4627,2,0,-1.4939674357e-06,-7.1575793557e-01,5.0433993212e+05,,1,,,,,,
4627,3,0,-1.4459986558e-06,-6.9157525506e-01,5.0392772724e+05,,1,,,,,,
4628,0,0,-1.3963298424e-06,-6.6655634231e-01,5.0350190945e+05,,1,,,,,,
4628,1,0,-1.3452316878e-06,-6.4083949424e-01,5.0306489084e+05,,1,,,,,,
4628,2,0,-1.2928087141e-06,-6.1447906493e-01,5.0261764714e+05,,1,,,,,,
4628,3,0,-1.2390025413e-06,-5.8744745718e-01,5.0215976222e+05,,1,,,,,,
4629,0,0,-1.1836399115e-06,-5.5965958599e-01,5.0168985281e+05,,1,,,,,,
4629,1,0,-1.1265089802e-06,-5.3101139913e-01,5.0120622680e+05,,1,,,,,,
4629,2,0,-1.0674406111e-06,-5.0142069936e-01,5.0070757406e+05,,1,,,,,,
4629,3,0,-1.0063713361e-06,-4.7085855616e-01,5.0019349172e+05,,1,,,,,,
4630,0,0,-9.4337113249e-07,-4.3936292991e-01,4.9966470486e+05,,1,,,,,,
4630,1,0,-8.7863013891e-07,-4.0703168709e-01,4.9912293881e+05,,1,,,,,,
4630,2,0,-8.1241046905e-07,-3.7399823195e-01,4.9857050154e+05,,1,,,,,,
4630,3,0,-7.4497874355e-07,-3.4039768068e-01,4.9800971302e+05,,1,,,,,,
4631,0,0,-6.7653909148e-07,-3.0633349515e-01,4.9744234895e+05,,1,,,,,,
4631,1,0,-6.0718418038e-07,-2.7185331031e-01,4.9686924438e+05,,1,,,,,,
