strain,stress
-3.269950313091415e-09,-0.00166634323936918
-1.0886473305248364e-09,-0.0005546251125203028
-1.0159701931215906e-09,-0.0005175906781641774
-3.04196712889141e-09,-0.0015501780572262267
-5.36091585354724e-09,-0.0027320540944618466
-5.897840353464327e-09,-0.003005699385351437
-4.129043144428535e-09,-0.0021041961330388933
-1.6398580130312524e-09,-0.0008355533599265616
-7.804956485952895e-10,-0.0003975747541550571
-2.485135998362529e-09,-0.0012663796427968958
-5.287129018538141e-09,-0.0026944480920874266
-6.620616023941704e-09,-0.003374059175827423
-5.283679690099298e-09,-0.0026926612122589295
-2.625322125408246e-09,-0.0013377936755871167
-1.1666207856981511e-09,-0.0005943587557274369
-2.010148326211139e-09,-0.001024281275563737
-3.761810824803444e-09,-0.0019170460203821813
-4.164499920339381e-09,-0.0021222809631682147
-2.7118007051494432e-09,-0.0013818826803396295
-1.342102633389148e-09,-0.0006837952185673444
-2.321585368199097e-09,-0.0011830100578992268
-5.549406744076155e-09,-0.002828112463927942
-8.315058366332198e-09,-0.004237602295274537
-7.962264945599716e-09,-0.004057780659581958
-4.677172257783385e-09,-0.0023834842164086583
-1.352579752008272e-09,-0.0006890991122398051
-6.221238019220239e-10,-0.00031682733876038763
-2.2637413885988504e-09,-0.0011535114348807539
-3.731723916176721e-09,-0.0019016899242620393
-3.0711760347415507e-09,-0.0015650268094382451
-9.021846447053068e-10,-0.00045956347708964347
5.681491772060887e-10,0.00028978444359382667
6.717122589334541e-11,3.444958347268435e-05
-1.6726058115794975e-09,-0.000852259906371591
-3.228256193458338e-09,-0.0016451158121075266
-4.194663367883046e-09,-0.00213765206782211
-5.107142269160845e-09,-0.0026027000419333057
-5.969609812465325e-09,-0.0030422565613282757
-5.657726616901688e-09,-0.002883296153158372
-3.24073307703985e-09,-0.001651432919586201
